,geo,time,kpi,population,control_0,control_1,media_0,media_1,media_2,media_spend_0,media_spend_1,media_spend_2,reach_0,reach_1,frequency_0,frequency_1,rf_spend_0,rf_spend_1
301,geo_1,2023-01-02,22.55836342,3050,1.919785705,2.594663378,6,1,14,1.190311558,0.1482708027,2.8227236,2906,3024,1.721842454,4.190515739,0.05563150918,1.238103148
302,geo_1,2023-01-09,25.34266934,3050,0.5531060146,4.467755669,2,1,10,0.478420322,0.1846865904,1.960693398,2859,2941,4.029814581,0.04971177065,0.4059629163,0.4099423541
303,geo_1,2023-01-16,32.82343507,3050,5.663726237,3.867498466,12,1,2,2.329062847,0.1825069024,0.401347293,2989,2834,2.447552975,5.303499059,0.8895105949,0.6606998119
304,geo_1,2023-01-23,27.03747716,3050,3.199183359,0.3408897189,10,5,1,2.030438267,1.047323613,0.2266216594,3012,2962,3.575739366,1.104262186,1.115147873,0.6208524371
305,geo_1,2023-01-30,42.4244134,3050,6.472340319,8.470483671,10,5,4,1.96744615,0.944647452,0.7360626514,2826,2870,5.711780989,3.516213771,0.7423561978,0.3032427541
306,geo_1,2023-02-06,25.73140286,3050,2.003359025,2.49202853,7,4,1,1.352816606,0.8472255765,0.2986867222,3061,3090,6.02560042,7.477779928,1.605120084,1.895555986
307,geo_1,2023-02-13,47.0971784,3050,7.289367095,7.364674322,11,12,6,2.276075346,2.325014053,1.205332564,2987,3040,2.340456801,5.02380906,0.8680913602,1.404761812
308,geo_1,2023-02-20,48.76118239,3050,7.54575175,11.28175543,5,17,4,1.045134015,3.339624806,0.723567155,3022,3033,4.119217817,4.648114911,1.223843563,1.329622982
309,geo_1,2023-02-27,32.6164182,3050,7.98958257,7.104337571,4,7,12,0.7404230182,1.364481249,2.471321956,3129,2849,9.429920035,4.534991991,2.285984007,0.5069983982
310,geo_1,2023-03-06,25.3630771,3050,5.048932989,4.310439574,13,4,7,2.592770754,0.7414273683,1.308331246,3068,2962,6.382303662,1.089955222,1.676460732,0.6179910444
311,geo_1,2023-03-13,7.977040144,3050,-0.8522702637,6.364553009,2,3,1,0.3780834671,0.6880238921,0.1597096045,2978,2970,1.878705329,1.488751348,0.7757410657,0.6977502695
312,geo_1,2023-03-20,27.13677508,3050,3.679420676,3.343167449,0,13,1,0.006831752299,2.681576716,0.2077133382,2962,2877,1.124264417,3.130980959,0.6248528833,0.2261961918
313,geo_1,2023-03-27,44.8105288,3050,5.100088097,6.380039585,2,7,11,0.468394092,1.365848788,2.297825267,3018,3167,3.916695996,11.35471516,1.183339199,2.670943033
314,geo_1,2023-04-03,61.6203534,3050,6.14625665,10.55185845,7,19,5,1.481115126,3.759355114,0.9253320217,2994,3000,2.719334898,2.993074786,0.9438669796,0.9986149573
315,geo_1,2023-04-10,32.09561725,3050,6.727716297,5.946899645,6,6,12,1.25871644,1.275600674,2.435049387,2931,2988,0.4364951858,2.412627268,0.3127009628,0.8825254536
316,geo_1,2023-04-17,28.64959726,3050,4.067016764,3.627584025,8,4,0,1.507238951,0.8837702996,0.05251140509,3047,2963,5.33083213,1.148787796,1.466166426,0.6297575593
317,geo_1,2023-04-24,27.78416818,3050,5.010352642,5.167078111,6,12,3,1.244443456,2.401344831,0.5896182063,2955,3040,0.7309797947,5.016322701,0.5461959589,1.40326454
318,geo_1,2023-05-01,33.19730233,3050,4.449153112,7.405663835,8,6,9,1.528943618,1.246147789,1.863519658,2908,3025,1.590023849,4.262483135,0.08199523018,1.252496627
319,geo_1,2023-05-08,35.62952814,3050,4.059764791,3.256761396,1,17,1,0.1952462594,3.346647031,0.279161107,3082,3136,7.101608986,9.799742708,1.820321797,2.359948542
320,geo_1,2023-05-15,28.48272635,3050,5.279037593,6.768493332,3,10,6,0.63444891,1.938092541,1.296733172,2991,3137,2.548089964,9.837986199,0.9096179927,2.36759724
321,geo_1,2023-05-22,45.48030759,3050,4.475947926,3.811512878,9,3,5,1.829986159,0.503897666,0.9251950173,3103,2900,8.172049432,1.981063202,2.034409886,0.003787359629
322,geo_1,2023-05-29,36.90010302,3050,7.85200144,11.33841751,5,13,8,1.012231984,2.569259615,1.690429024,2878,2970,3.089692558,1.475181811,0.2179385116,0.6950363621
323,geo_1,2023-06-05,35.64259907,3050,3.989713476,6.023895347,9,2,10,1.796672108,0.3420739075,1.968882639,3103,2993,8.144677463,2.638564962,2.028935493,0.9277129924
324,geo_1,2023-06-12,62.20263962,3050,8.972815166,9.778760351,6,12,15,1.225581664,2.389145316,3.014060155,2940,3155,0.003287788289,10.7612159,0.3993424423,2.55224318
325,geo_1,2023-06-19,7.140339201,3050,3.539031758,1.551556252,3,3,1,0.693234224,0.5936968696,0.1359550089,3029,2768,4.43452244,8.602971379,1.286904488,1.320594276
326,geo_1,2023-06-26,10.76049898,3050,0.6298916318,5.219292366,4,3,7,0.8564204883,0.617974551,1.3595044,3032,3052,4.585803131,5.600203073,1.317160626,1.520040615
327,geo_1,2023-07-03,15.1142699,3050,0.9781489842,0.5033211802,4,3,10,0.8554331831,0.6384007192,2.064585136,3023,3045,4.128043272,5.248560501,1.225608654,1.4497121
328,geo_1,2023-07-10,9.597867285,3050,4.154124857,1.486842424,0,7,3,0.06211976885,1.433107953,0.5940582728,2993,2868,2.663621955,3.591979348,0.9327243911,0.3183958696
329,geo_1,2023-07-17,37.40221004,3050,10.52893783,7.388478578,9,12,3,1.724368505,2.385261547,0.6969017466,2963,2905,1.146479984,1.728078978,0.6292959968,0.05438420444
330,geo_1,2023-07-24,15.09943308,3050,4.610011679,4.577447554,7,6,1,1.441032907,1.178792866,0.2005776005,2907,2874,1.663704554,3.315341746,0.06725908921,0.2630683491
331,geo_1,2023-07-31,21.85754634,3050,3.737814919,3.625917718,6,6,7,1.24078751,1.289120505,1.41287082,3045,3010,5.262445463,3.489480727,1.452489093,1.097896145
332,geo_1,2023-08-07,19.27148889,3050,3.264449815,4.241894767,4,5,1,0.8016011032,1.0941923,0.1476109448,2955,2935,0.7591731866,0.2466896387,0.5518346373,0.3506620723
333,geo_1,2023-08-14,29.11224839,3050,5.400753796,4.662863109,3,8,9,0.6418859245,1.55596268,1.892473887,2998,3108,2.882884475,8.395973641,0.976576895,2.079194728
334,geo_1,2023-08-21,1.553861242,3050,4.012472926,3.945925364,3,6,6,0.5776851759,1.104714029,1.228053325,2800,3038,7.021078577,4.884382604,1.004215715,1.376876521
335,geo_1,2023-08-28,31.61584576,3050,2.305340161,7.442735422,6,8,4,1.201479947,1.540773585,0.8180776304,2945,2812,0.2714401299,6.422929225,0.454288026,0.884585845
336,geo_1,2023-09-04,16.79544637,3050,2.510956653,3.077050899,5,6,0,0.9506759299,1.239033601,0.0003303489537,2805,2909,6.728515416,1.563917471,0.9457030832,0.08721650586
337,geo_1,2023-09-11,46.68948016,3050,9.475284812,11.00807091,13,6,13,2.673985707,1.161559267,2.563404745,3022,3039,4.097547779,4.96531467,1.219509556,1.393062934
338,geo_1,2023-09-18,6.455791003,3050,0.5436871983,2.000117367,1,0,6,0.2094769782,0.09269987847,1.224252221,2906,3102,1.694907863,8.085104957,0.06101842732,2.017020991
339,geo_1,2023-09-25,30.27638497,3050,11.67882175,6.156227825,3,6,5,0.6786883628,1.214965591,1.097219232,3142,3040,10.11491748,4.980432925,2.422983497,1.396086585
340,geo_1,2023-10-02,57.14433478,3050,6.175301051,7.521088104,10,9,3,2.015665282,1.701041341,0.5825226501,2941,3112,0.04298666096,8.622095923,0.4085973322,2.124419185
341,geo_1,2023-10-09,31.98770509,3050,4.133282328,7.38847397,0,14,1,0.09749665477,2.712305221,0.2078849794,3076,3087,6.776978478,7.337037057,1.755395696,1.867407411
342,geo_1,2023-10-16,23.35184513,3050,4.224023754,2.82099261,0,0,11,0.04552455707,0.08485605946,2.117305316,2934,2717,0.2823183749,11.17277253,0.343536325,1.834554505
343,geo_1,2023-10-23,12.10379765,3050,2.598312974,2.092863024,2,1,6,0.4810997956,0.2462955338,1.137689826,3212,2839,13.58395511,5.054392017,3.116791021,0.6108784034
344,geo_1,2023-10-30,25.25982348,3050,5.88624995,1.807773874,4,2,9,0.7930552894,0.3219045392,1.753991467,2996,3238,2.821159641,14.90372676,0.9642319281,3.380745351
345,geo_1,2023-11-06,51.90515159,3050,4.973753539,10.24180414,10,10,9,2.065315492,1.985317509,1.76691967,3033,3095,4.652883781,7.746232368,1.330576756,1.949246474
346,geo_1,2023-11-13,40.94494382,3050,9.921010696,7.165822039,7,4,13,1.402625531,0.775888,2.669250806,2850,2822,4.511982847,5.888334774,0.5023965694,0.7776669547
347,geo_1,2023-11-20,38.02668585,3050,7.176475686,8.350865095,7,8,11,1.30198921,1.608156428,2.114962323,2947,3109,0.3364860401,8.453748672,0.467297208,2.090749734
348,geo_1,2023-11-27,37.43071936,3050,5.264891905,7.374888496,12,7,7,2.433352503,1.418398011,1.435546159,2965,2921,1.268752762,0.9731816054,0.6537505524,0.2053636789
349,geo_1,2023-12-04,11.21542594,3050,2.224755347,3.605542818,2,5,1,0.4007757225,1.033089751,0.1458387392,3020,3108,3.98983645,8.409676092,1.19796729,2.081935218
350,geo_1,2023-12-11,7.971809052,3050,-0.3254619476,0.973377999,1,1,4,0.2800594679,0.1064255977,0.843976109,2856,2879,4.224700995,3.052714971,0.4449401991,0.2105429941
351,geo_1,2023-12-18,50.95534091,3050,10.3417304,9.486842057,10,21,6,2.049093188,4.170974773,1.189499638,2921,3109,0.9433462725,8.473191874,0.2113307455,2.094638375
352,geo_1,2023-12-25,39.06825739,3050,0.9244706824,11.13728345,2,11,3,0.3484130878,2.26498333,0.6992161235,3023,3213,4.17410763,13.66076705,1.234821526,3.132153411
353,geo_1,2024-01-01,16.9266123,3050,2.449955576,1.64129836,2,6,1,0.339391406,1.209849478,0.2406245996,3094,2996,7.682228629,2.824524116,1.936445726,0.9649048231
354,geo_1,2024-01-08,25.74754095,3050,1.985848197,5.249611405,6,5,5,1.222463164,0.9116244768,1.098377907,3127,3021,9.32538919,4.057485064,2.265077838,1.211497013
355,geo_1,2024-01-15,18.83325163,3050,5.56722335,4.091524443,7,5,5,1.381416254,1.067492257,1.016338084,2930,3068,0.5246067625,6.399874221,0.2950786475,1.679974844
356,geo_1,2024-01-22,16.22351748,3050,3.293693187,3.462814115,6,7,0,1.284314519,1.415400626,0.03148246032,2930,2971,0.4816332693,1.548014496,0.3036733461,0.7096028992
357,geo_1,2024-01-29,8.855543283,3050,1.127805336,0.9661090671,2,5,2,0.4299912587,0.9383619478,0.4327354899,3133,2990,9.63891348,2.493592569,2.327782696,0.8987185138
358,geo_1,2024-02-05,28.12998147,3050,5.976414427,4.534858054,5,10,8,1.087531471,1.938746876,1.607111672,2920,2954,1.015706937,0.6783115428,0.1968586127,0.5356623086
359,geo_1,2024-02-12,17.81734498,3050,2.77964197,3.726491551,0,1,7,0.04817040683,0.139737548,1.328301295,3102,2945,8.108952928,0.2372966329,2.021790586,0.4474593266
360,geo_1,2024-02-19,6.979979055,3050,1.467621154,0.04118257409,3,3,8,0.5987021949,0.6833447049,1.596906481,2961,2949,1.065645766,0.4485363018,0.6131291531,0.4897072604
361,geo_1,2024-02-26,12.17129107,3050,4.195113277,-0.81741946,0,3,1,0.01271330654,0.5987652901,0.1999175239,3018,2961,3.919627472,1.072551198,1.183925494,0.6145102396
362,geo_1,2024-03-04,2.128487508,3050,0.465148053,3.024534036,0,1,8,0.04312949804,0.1429218113,1.677462169,2840,2911,5.009180245,1.435904709,0.601836049,0.1128190582
363,geo_1,2024-03-11,14.74395646,3050,4.069170011,2.066894111,5,1,4,1.051820389,0.1208393712,0.7688983924,2907,3124,1.663945208,9.216596922,0.06721095849,2.243319384
364,geo_1,2024-03-18,38.47719835,3050,6.247695761,4.537649327,3,1,16,0.6388073071,0.2666871924,3.149574535,3081,3059,7.063370211,5.936296897,1.812674042,1.587259379
365,geo_1,2024-03-25,32.86882143,3050,2.968036621,8.148834948,5,9,5,0.9097561503,1.731658927,0.9345116249,2949,2918,0.4732084137,1.07895771,0.4946416827,0.184208458
366,geo_1,2024-04-01,27.09416467,3050,8.769119808,7.335263216,7,8,1,1.348169235,1.66325809,0.1046165975,2949,2895,0.4624119917,2.259400513,0.4924823983,0.05188010255
367,geo_1,2024-04-08,32.12439075,3050,5.294287662,8.009606329,5,13,1,0.9690637427,2.578865194,0.2044994499,3250,2775,15.48600196,8.226608242,3.497200392,1.245321648
368,geo_1,2024-04-15,20.13267691,3050,3.549506604,2.106546334,2,3,6,0.4335601463,0.6923087226,1.269024073,3056,2872,5.820042675,3.42276149,1.564008535,0.284552298
369,geo_1,2024-04-22,57.03830878,3050,7.340011037,6.851024137,8,11,7,1.524917864,2.267411655,1.499498233,2990,2901,2.478282543,1.940009712,0.8956565085,0.01199805751
370,geo_1,2024-04-29,37.87397542,3050,4.424722959,4.618095778,5,11,9,0.9379468742,2.25916713,1.704111022,2882,2886,2.888144812,2.700981505,0.1776289625,0.1401963009
371,geo_1,2024-05-06,36.17541472,3050,9.874233625,7.207437213,2,18,14,0.4956795163,3.52636824,2.769921388,3175,2987,11.77493077,2.335057888,2.754986154,0.8670115777
372,geo_1,2024-05-13,31.69394776,3050,7.850067183,1.50265762,4,7,12,0.8317857772,1.377910102,2.32435875,2923,3056,0.8285109724,5.77893482,0.2342978055,1.555786964
373,geo_1,2024-05-20,23.59104287,3050,2.686792774,3.181022855,4,9,11,0.8277992073,1.73035179,2.104578474,3001,3072,3.051746573,6.600168797,1.010349315,1.720033759
374,geo_1,2024-05-27,23.06286823,3050,7.230872891,2.797819474,0,2,10,0.01482590773,0.3976681464,1.921408398,2818,3030,6.12128328,4.518019522,0.8242566559,1.303603904
375,geo_1,2024-06-03,37.26248555,3050,5.815924319,9.139390428,7,10,4,1.460814477,1.92379656,0.8674319853,3077,2834,6.863474186,5.307991456,1.772694837,0.6615982911
376,geo_1,2024-06-10,17.61587854,3050,5.135997509,-1.01151934,4,5,1,0.710994789,0.9986394756,0.1460004265,3045,3170,5.240976422,11.48090786,1.448195284,2.696181573
377,geo_1,2024-06-17,23.68993053,3050,6.239797648,5.94574979,5,9,8,1.047066095,1.82455722,1.531178367,2999,3082,2.925711483,7.107029685,0.9851422966,1.821405937
378,geo_1,2024-06-24,26.67645796,3050,3.120671593,3.776889282,4,4,6,0.871758026,0.7282284335,1.217179633,3067,2929,6.352852252,0.5375284876,1.67057045,0.2924943025
379,geo_1,2024-07-01,50.11837211,3050,9.819420927,3.581591355,5,12,6,1.078211181,2.404545515,1.14644077,3004,2843,3.198833673,4.834973554,1.039766735,0.5669947109
380,geo_1,2024-07-08,19.31800957,3050,4.38769172,4.263751203,2,1,13,0.4812459622,0.272558135,2.518759337,2955,3027,0.7434848145,4.328439875,0.5486969629,1.265687975
381,geo_1,2024-07-15,16.18765608,3050,-0.5570026641,1.81813,1,9,4,0.1711604615,1.764497453,0.7316272648,3072,3002,6.615502469,3.123060626,1.723100494,1.024612125
382,geo_1,2024-07-22,38.6529806,3050,5.11604514,5.398220898,4,4,11,0.8302417061,0.8658672172,2.221384959,3072,2890,6.599918651,2.514531065,1.71998373,0.102906213
383,geo_1,2024-07-29,26.19571785,3050,4.178794217,3.783771136,4,5,3,0.8071581715,0.9666807172,0.5308034974,2990,3002,2.491513627,3.096396923,0.8983027254,1.019279385
384,geo_1,2024-08-05,27.77703503,3050,3.671287462,9.005343205,6,8,6,1.206690512,1.531042507,1.239145581,3185,2979,12.24795623,1.929166719,2.849591247,0.7858333438
385,geo_1,2024-08-12,52.4368121,3050,6.207222135,5.787863248,12,5,6,2.397896261,1.055171355,1.298977456,2950,3002,0.50491681,3.106756119,0.500983362,1.021351224
386,geo_1,2024-08-19,26.25219627,3050,4.881111528,5.975901071,13,3,3,2.64850401,0.5500141894,0.5441746522,2908,3019,1.595567224,3.963769245,0.08088655513,1.192753849
387,geo_1,2024-08-26,37.98089431,3050,8.004023296,8.468410881,12,10,8,2.426158752,1.936129148,1.678380099,2963,2821,1.174723917,5.95663774,0.6349447835,0.791327548
388,geo_1,2024-09-02,54.58882961,3050,11.75975781,9.194523315,9,7,13,1.832650739,1.327066209,2.631597428,2994,2968,2.707067244,1.41228453,0.9414134489,0.6824569061
389,geo_1,2024-09-09,26.38614066,3050,3.210402844,5.359821408,7,6,6,1.37775917,1.239867106,1.158958674,2837,2993,5.16211651,2.664329227,0.6324233021,0.9328658454
390,geo_1,2024-09-16,23.56189566,3050,4.38262053,9.040148433,6,1,9,1.192863956,0.1570172808,1.770673054,3149,3052,10.44677981,5.606518741,2.489355962,1.521303748
391,geo_1,2024-09-23,33.03046221,3050,3.242830859,5.893710034,4,14,5,0.8695602662,2.821915098,0.9243495294,3061,2866,6.059635964,3.707483628,1.611927193,0.3414967256
392,geo_1,2024-09-30,29.98859285,3050,3.03825011,4.551774275,7,6,2,1.420918284,1.246602186,0.3744429649,3048,3015,5.384491845,3.742247907,1.476898369,1.148449581
393,geo_1,2024-10-07,45.0498518,3050,7.065131151,8.427602346,10,15,5,1.992136829,2.905063641,0.9852227803,3053,3042,5.645226192,5.113143109,1.529045238,1.422628622
394,geo_1,2024-10-14,11.80473645,3050,2.690151319,-0.4843829379,3,3,4,0.6995212144,0.6449712689,0.8923618933,2864,2996,3.798903628,2.792995942,0.3597807255,0.9585991884
395,geo_1,2024-10-21,32.78520925,3050,4.886091904,6.087537936,4,6,10,0.8221868563,1.250998116,2.054757925,2924,2995,0.7893543021,2.749579529,0.2421291396,0.9499159057
396,geo_1,2024-10-28,7.21306519,3050,-0.0149036242,4.542542183,10,3,4,1.960047741,0.5835009176,0.7231770052,2910,3131,1.487004635,9.562351836,0.1025990731,2.312470367
397,geo_1,2024-11-04,17.0230327,3050,1.211700884,2.786927712,11,4,2,2.123905306,0.8265361029,0.4899704602,2914,2910,1.294861942,1.494710782,0.1410276116,0.1010578435
398,geo_1,2024-11-11,39.60305175,3050,7.292690708,7.835944744,12,10,5,2.392518449,2.037585667,1.018791792,3007,2892,3.372932033,2.385495347,1.074586407,0.0770990694
399,geo_1,2024-11-18,30.4515526,3050,2.657182574,4.77816587,2,5,8,0.4062225522,1.011880319,1.589703606,2958,2917,0.8766834878,1.149822988,0.5753366976,0.1700354025
400,geo_2,2021-01-25,33.74991254,3108,6.212936366,4.675811245,1,5,13,0.1036302774,0.9627320091,2.584820527,3141,3079,10.05586032,6.929019134,2.411172064,1.785803827
401,geo_2,2021-02-01,22.80787428,3108,3.932320036,3.959414622,8,1,1,1.647967791,0.1390081931,0.214401383,2994,2961,2.712652408,1.043914739,0.9425304815,0.6087829478
402,geo_2,2021-02-08,29.37879316,3108,4.413925779,3.835310017,9,1,11,1.870961782,0.1220293835,2.296149868,3094,3041,7.704588073,5.026020402,1.940917615,1.40520408
403,geo_2,2021-02-15,28.61275249,3108,2.212054481,5.835098926,8,8,7,1.616459313,1.536596521,1.404695456,3050,2997,5.490262023,2.869038813,1.498052405,0.9738077627
404,geo_2,2021-02-22,32.54410167,3108,4.715878128,4.980320402,6,9,3,1.191450872,1.880511199,0.5459196375,2831,2989,5.441150139,2.437670087,0.6882300278,0.8875340174
405,geo_2,2021-03-01,31.05430847,3108,2.31068624,5.213276294,5,9,8,1.085951973,1.751946588,1.562989719,2947,3065,0.337550404,6.225276367,0.4675100808,1.645055273
406,geo_2,2021-03-08,18.58032033,3108,5.126550297,0.3443954771,1,2,6,0.1949868053,0.4995903327,1.252803505,3101,2934,8.059212165,0.2897552238,2.011842433,0.3420489552
407,geo_2,2021-03-15,33.57462855,3108,3.763687657,2.354190852,3,14,3,0.591985291,2.774658561,0.6068468052,3047,3174,5.341926171,11.67939499,1.468385234,2.735878998
408,geo_2,2021-03-22,25.63051869,3108,10.08953422,3.976709633,4,9,7,0.8377815524,1.769430178,1.330532743,2933,3168,0.3385636029,11.4096087,0.3322872794,2.68192174
409,geo_2,2021-03-29,11.11850891,3108,1.649529488,2.241527755,4,1,7,0.8547255428,0.2435064711,1.301514057,2915,3002,1.262929236,3.114798778,0.1474141528,1.022959756
410,geo_2,2021-04-05,42.50212466,3108,4.371454541,4.650902105,10,7,1,2.03909644,1.479095224,0.2218164785,2999,3001,2.944271941,3.057494499,0.9888543882,1.0114989
411,geo_2,2021-04-12,39.57558965,3108,7.377954836,4.231272908,14,2,3,2.736774957,0.44657789,0.5826856418,2916,2941,1.18839021,0.04408448118,0.1623219581,0.4088168962
412,geo_2,2021-04-19,25.86554746,3108,3.239611387,2.345952698,10,6,2,1.960557224,1.225840479,0.4505014537,2933,3033,0.3386014318,4.634812977,0.3322797136,1.326962595
413,geo_2,2021-04-26,23.02366745,3108,6.171945085,6.208480026,0,17,6,0.09857072756,3.320799839,1.117090872,3033,3223,4.650175573,14.12972166,1.330035115,3.225944332
414,geo_2,2021-05-03,45.42269816,3108,11.58121029,6.211748288,8,7,7,1.534201171,1.317885097,1.434807958,3137,2949,9.854945031,0.4507837893,2.370989006,0.4901567579
415,geo_2,2021-05-10,13.96209686,3108,5.067545412,2.512851946,8,9,3,1.540094461,1.73242401,0.6247775992,3032,3100,4.624348079,7.985589904,1.324869616,1.997117981
416,geo_2,2021-05-17,6.202548511,3108,1.674639986,1.360453792,4,4,1,0.7083580136,0.7410228084,0.2196955935,3003,2993,3.153009122,2.651792108,1.030601824,0.9303584216
417,geo_2,2021-05-24,33.24681497,3108,5.607085482,4.345215662,6,10,8,1.271112796,2.045023376,1.599039526,3005,3087,3.257874714,7.336383144,1.051574943,1.867276629
418,geo_2,2021-05-31,19.0260162,3108,5.361584104,2.965259529,3,1,9,0.6593076561,0.2631729121,1.777359145,2915,2967,1.241602614,1.371652656,0.1516794772,0.6743305312
419,geo_2,2021-06-07,32.53901896,3108,3.521434005,-2.108880939,11,2,3,2.151733975,0.4107710135,0.5515349938,3047,3031,5.352165724,4.557235358,1.470433145,1.311447072
420,geo_2,2021-06-14,29.41495969,3108,4.379466211,4.36004722,6,2,3,1.131573968,0.4055600474,0.6502178199,3024,2963,4.197913799,1.150994168,1.23958276,0.6301988337
421,geo_2,2021-06-21,46.48136018,3108,5.833179421,10.55671579,15,8,7,3.02347195,1.505386939,1.359249157,3097,3213,7.862678946,13.66934124,1.972535789,3.133868247
422,geo_2,2021-06-28,18.04430189,3108,5.47088968,5.597931039,3,16,2,0.582494478,3.243601895,0.4227949086,3041,2981,5.032077468,2.034116492,1.406415494,0.8068232985
423,geo_2,2021-07-05,47.28269078,3108,8.224031029,6.002687036,15,6,12,2.922324755,1.115056015,2.405365439,3076,2946,6.778701444,0.3043368162,1.755740289,0.4608673632
424,geo_2,2021-07-12,41.48136247,3108,5.954723595,8.783624088,13,1,7,2.618054269,0.1755908787,1.422580372,2925,3003,0.7484517235,3.164043738,0.2503096553,1.032808748
425,geo_2,2021-07-19,10.24296006,3108,3.074956248,1.963787436,8,1,2,1.547480572,0.1862055168,0.4491176107,2742,2885,9.913983165,2.769751818,1.582796633,0.1539503637
426,geo_2,2021-07-26,35.82092157,3108,5.315612696,4.311138819,2,8,5,0.3177173431,1.54100822,0.9148843975,2965,2865,1.26019072,3.766944291,0.6520381441,0.3533888581
427,geo_2,2021-08-02,21.00279087,3108,5.353868348,5.018569475,2,10,8,0.4356989667,1.966768011,1.508067909,2897,2956,2.163215509,0.8162583127,0.03264310189,0.5632516625
428,geo_2,2021-08-09,25.55584184,3108,4.70106996,3.31958023,1,1,8,0.2445372736,0.201201519,1.523261739,2836,2959,5.214826468,0.9696410187,0.6429652935,0.5939282037
429,geo_2,2021-08-16,21.70780256,3108,4.133301502,5.088174954,2,5,13,0.4624166314,1.099204863,2.576298973,2946,3003,0.3236491773,3.127026042,0.4647298355,1.025405208
430,geo_2,2021-08-23,13.55854627,3108,2.864136913,3.067395714,8,1,6,1.50232824,0.1377330002,1.16066119,3115,3017,8.770920152,3.862522082,2.15418403,1.172504416
431,geo_2,2021-08-30,9.059658687,3108,3.626396747,3.338589844,0,13,2,0.04735504718,2.608522156,0.4384212504,3002,3010,3.105310107,3.497272285,1.021062021,1.099454457
432,geo_2,2021-09-06,27.20227361,3108,7.296645895,4.231679335,6,7,6,1.207270747,1.307732575,1.159250468,3023,2898,4.136963876,2.083693243,1.227392775,0.01673864861
433,geo_2,2021-09-13,13.47005702,3108,3.928344182,1.140875837,5,2,3,0.9585489551,0.446421064,0.5476497244,2989,3031,2.426123376,4.543756209,0.8852246752,1.308751242
434,geo_2,2021-09-20,9.356724291,3108,2.871226639,2.201746913,7,4,0,1.319431833,0.8622207857,0.04285252685,2863,3087,3.853799913,7.328264614,0.3707599825,1.865652923
435,geo_2,2021-09-27,8.009002255,3108,3.799233596,1.558288048,2,3,3,0.3484243191,0.5984424555,0.5315239553,3108,2937,8.406880172,0.1568799422,2.081376034,0.3686240116
436,geo_2,2021-10-04,9.844426316,3108,3.004444199,0.4344602928,8,3,8,1.512836458,0.6736815378,1.602707656,2976,2912,1.793311043,1.390951714,0.7586622085,0.1218096572
437,geo_2,2021-10-11,4.038912568,3108,2.952792104,0.9794806638,2,4,3,0.4053502303,0.7440423308,0.6519536204,3070,2894,6.496902418,2.306111437,1.699380484,0.06122228745
438,geo_2,2021-10-18,13.39929503,3108,2.622475947,1.289544633,1,8,1,0.2176330331,1.625118656,0.1864040029,2978,2914,1.887614949,1.294599539,0.7775229898,0.1410800922
439,geo_2,2021-10-25,21.22096507,3108,4.116387539,3.264207702,2,5,1,0.47835849,0.9268803541,0.297379656,3005,2821,3.254771385,5.971146357,1.050954277,0.7942292715
440,geo_2,2021-11-01,9.153594055,3108,2.584339663,0.8779333448,3,1,3,0.6750650417,0.2886936403,0.6118458075,3133,2904,9.632308212,1.823032121,2.326461642,0.03539357579
441,geo_2,2021-11-08,12.36349024,3108,3.058620511,4.108118935,5,1,4,0.9400719973,0.2000863769,0.7799242202,3006,2979,3.299473416,1.937384776,1.059894683,0.7874769552
442,geo_2,2021-11-15,36.83088255,3108,5.873804983,7.796535711,12,5,11,2.308668752,0.9742014417,2.145262173,2924,2911,0.8105725596,1.438900683,0.2378854881,0.1122198634
443,geo_2,2021-11-22,24.20501825,3108,0.9144681731,7.602188256,7,9,1,1.346494442,1.77416061,0.2255410312,3094,2947,7.681992718,0.3717970345,1.936398544,0.4743594069
444,geo_2,2021-11-29,25.44084751,3108,2.589004684,5.983899317,6,6,2,1.104907165,1.133912923,0.3873742611,3027,2920,4.355850923,1.007484427,1.271170185,0.1985031146
445,geo_2,2021-12-06,21.23207892,3108,0.7518999401,7.388168566,1,2,12,0.1771716757,0.4902653879,2.496139637,2935,3047,0.2359071592,5.36123575,0.3528185682,1.47224715
446,geo_2,2021-12-13,23.69695315,3108,3.123018338,5.340906822,0,12,3,0.02759711065,2.346221073,0.5325068263,3093,2982,7.652042481,2.123417988,1.930408496,0.8246835977
447,geo_2,2021-12-20,38.76995313,3108,3.089488692,2.66882195,1,8,2,0.1375067003,1.62251914,0.3688080583,2858,3200,4.109599358,12.9897804,0.4219198716,2.99795608
448,geo_2,2021-12-27,32.60010633,3108,6.852234399,2.793716599,8,3,7,1.568458919,0.6671882351,1.480424496,2914,2846,1.282746541,4.707936998,0.1434506918,0.5415873997
449,geo_2,2022-01-03,10.8190429,3108,4.831119195,5.987432474,0,9,7,0.03181393609,1.831351058,1.487972683,3259,2960,15.97212294,0.9798385307,3.594424588,0.5959677061
450,geo_2,2022-01-10,41.58509972,3108,6.905108206,6.821618037,0,18,8,0.08034930994,3.642935721,1.540123026,2854,2932,4.308663441,0.4171988339,0.4617326883,0.3165602332
451,geo_2,2022-01-17,40.79696478,3108,8.397585289,5.33776104,16,13,4,3.290467071,2.600267819,0.8111652198,3037,3019,4.83772448,3.951557788,1.367544896,1.190311558
