geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo16,2023-08-21,807493.0,738367.0,244201.0,445951.0,0.038037274,2.9313786,8977.721,8442.19,2916.3054,5244.655,8089965.0,0.035165813,307288.84,235605.0,1.8927909
Geo16,2023-08-28,694879.0,1004893.0,364851.0,438587.0,-7.0759573,-2.2656622,7725.676,11489.541,4357.1357,5158.0493,4210407.5,0.034584258,307288.84,233527.0,1.8780998
Geo16,2023-09-04,633854.0,664194.0,479384.0,261543.0,-4.3767037,-2.22422,7047.199,7594.1265,5724.916,3075.9045,5546570.0,0.034655657,307288.84,176114.0,1.4850779
Geo16,2023-09-11,658199.0,591921.0,968792.0,519124.0,-7.3621006,-3.5270696,7317.867,6767.786,11569.541,6105.2134,2841986.2,0.03523809,307288.84,250497.0,2.072376
Geo16,2023-09-18,874140.0,319627.0,386206.0,333186.0,-0.80297625,-3.5376413,9718.703,3654.4863,4612.1626,3918.4697,5776440.5,0.03466672,307288.84,203565.0,1.6367549
Geo16,2023-09-25,685994.0,491016.0,892515.0,389525.0,-1.3103819,-0.63677645,7626.8926,5614.079,10658.623,4581.051,7063397.5,0.035120215,307288.84,220827.0,1.7639374
Geo16,2023-10-02,918789.0,579754.0,438594.0,350377.0,4.8726234,-4.2771587,10215.111,6628.6733,5237.792,4120.6465,6170738.0,0.034598116,307288.84,209190.0,1.6749223
Geo16,2023-10-09,720498.0,324231.0,353080.0,487250.0,2.7690132,-3.1557755,8010.5083,3707.1265,4216.564,5730.356,6533735.0,0.034736082,307288.84,244248.0,1.9948987
Geo16,2023-10-16,845022.0,612390.0,0.0,160156.0,2.0603144,-5.0554047,9394.969,7001.8203,0.0,1883.5319,5050281.0,0.03538532,307288.84,124655.0,1.284794
Geo16,2023-10-23,616018.0,28470.0,738509.0,144355.0,-0.5990288,2.493109,6848.898,325.5145,8819.447,1697.7025,6935040.0,0.034519125,307288.84,114886.0,1.2565064
Geo16,2023-10-30,954704.0,442144.0,406858.0,210394.0,-1.034184,4.234717,10614.414,5055.2964,4858.7935,2474.3613,8474282.0,0.035347003,307288.84,152082.0,1.3834248
Geo16,2023-11-06,557641.0,473877.0,72743.0,409590.0,-3.1699612,1.5331295,6199.862,5418.1187,868.7139,4817.0273,6238405.0,0.03451915,307288.84,226164.0,1.811031
Geo16,2023-11-13,382675.0,356701.0,235918.0,530154.0,3.2463636,-4.206283,4254.587,4078.3755,2817.388,6234.933,5556232.0,0.034879062,307288.84,252701.0,2.0979497
Geo16,2023-11-20,479463.0,207209.0,315621.0,402375.0,-2.4848068,0.8931217,5330.6772,2369.144,3769.2197,4732.1743,7325725.0,0.0347043,307288.84,224032.0,1.7960604
Geo16,2023-11-27,266166.0,480558.0,233144.0,745704.0,-0.9311319,0.3852275,2959.2378,5494.5063,2784.2603,8769.932,6558628.5,0.034702294,307288.84,280163.0,2.661679
Geo16,2023-12-04,740845.0,73496.0,475080.0,127750.0,2.6233516,3.8590984,8236.727,840.3236,5673.5166,1502.4176,9114787.0,0.034838635,307288.84,104317.0,1.2246326
Geo16,2023-12-11,733751.0,699656.0,0.0,440403.0,0.8011413,2.308006,8157.8555,7999.5845,0.0,5179.4067,7866616.0,0.035300788,307288.84,234014.0,1.8819515
Geo16,2023-12-18,1037785.0,759634.0,246736.0,789850.0,0.55953544,-0.8370086,11538.11,8685.349,2946.579,9289.116,8031257.0,0.03509784,307288.84,283582.0,2.7852614
Geo16,2023-12-25,655094.0,108247.0,322116.0,462039.0,1.0487113,-4.333117,7283.3457,1237.6526,3846.7847,5433.8594,4984169.0,0.034567088,307288.84,239043.0,1.9328698
Geo16,2024-01-01,686490.0,560962.0,136025.0,179280.0,-7.6296225,1.3259782,7632.4067,6413.8135,1624.4424,2108.4417,5341510.5,0.035457164,307288.84,135776.0,1.3204101
Geo16,2024-01-08,0.0,115497.0,547468.0,276104.0,-1.9965498,-3.1194005,0.0,1320.5461,6537.9907,3247.1506,3615063.8,0.034715343,307288.84,182070.0,1.5164717
Geo16,2024-01-15,725630.0,804720.0,327131.0,670576.0,1.4710101,-4.6168838,8067.566,9200.844,3906.6748,7886.381,4225235.0,0.0354563,307288.84,272467.0,2.4611275
Geo17,2021-01-25,352217.0,31117.0,21118.0,0.0,2.9012427,2.1654959,3915.9543,355.77924,252.19609,0.0,2883451.8,0.03460286,119544.83,0.0,0.0
Geo17,2021-02-01,313975.0,143726.0,252434.0,56524.0,-6.138809,1.547782,3490.779,1643.3052,3014.626,664.7566,1483594.5,0.0350171,119544.83,45172.0,1.2513062
Geo17,2021-02-08,269650.0,244641.0,57590.0,146649.0,-2.5733402,-0.02208915,2997.9731,2797.1265,687.75323,1724.6813,2006459.6,0.03480186,119544.83,84634.0,1.7327434
Geo17,2021-02-15,433601.0,196044.0,138362.0,37513.0,5.744724,0.5604148,4820.7827,2241.488,1652.3513,441.17566,2778774.2,0.03508777,119544.83,32188.0,1.1654344
Geo17,2021-02-22,290531.0,5716.0,218616.0,198314.0,2.5016222,-1.3735594,3230.1284,65.35444,2610.7634,2332.293,2413578.2,0.03494138,119544.83,96808.0,2.0485291
Geo17,2021-03-01,183057.0,44839.0,124631.0,24770.0,1.9112703,-2.2867644,2035.2307,512.671,1488.3726,291.31024,2178470.8,0.035254613,119544.83,22110.0,1.1203076
Geo17,2021-03-08,367605.0,208290.0,201778.0,93424.0,-2.651874,2.9865906,4087.0383,2381.504,2409.6802,1098.723,2732936.8,0.035197414,119544.83,64812.0,1.4414614
Geo17,2021-03-15,192924.0,71683.0,181770.0,125523.0,0.7109351,-3.611073,2144.9321,819.59454,2170.7397,1476.2267,1694277.2,0.034907084,119544.83,77805.0,1.6133025
Geo17,2021-03-22,388117.0,67304.0,247149.0,68194.0,5.2338467,0.60672426,4315.0913,769.5268,2951.5112,802.00287,2752086.5,0.03477961,119544.83,52068.0,1.3097104
Geo17,2021-03-29,231905.0,244523.0,182318.0,176925.0,4.544093,-3.4160495,2578.3235,2795.7773,2177.2842,2080.7454,2641289.8,0.03486977,119544.83,92347.0,1.9158716
Geo17,2021-04-05,312304.0,118001.0,98727.0,151554.0,-0.103003174,4.911874,3472.201,1349.1759,1179.0209,1782.3671,3108502.0,0.034687743,119544.83,85673.0,1.768982
Geo17,2021-04-12,294719.0,165512.0,292215.0,207609.0,1.6075258,-1.1561835,3276.6907,1892.3975,3489.7,2441.608,2517846.2,0.035088994,119544.83,98247.0,2.1131332
Geo17,2021-04-19,420511.0,281517.0,152035.0,73090.0,4.4057355,-0.77185273,4675.248,3218.752,1815.6376,859.58276,2539069.8,0.0348699,119544.83,54772.0,1.334441
Geo17,2021-04-26,304948.0,231539.0,299313.0,109109.0,4.55432,-6.047881,3390.4167,2647.3235,3574.4658,1283.1881,1946535.4,0.034827083,119544.83,71613.0,1.5235921
Geo17,2021-05-03,238519.0,249299.0,86048.0,43934.0,-0.8060496,4.557776,2651.8582,2850.3843,1027.6053,516.69055,2606169.8,0.03474662,119544.83,36718.0,1.1965249
Geo17,2021-05-10,109337.0,165361.0,0.0,141301.0,0.4850551,0.40381193,1215.6106,1890.671,0.0,1661.7855,1922216.5,0.035379954,119544.83,82898.0,1.7045164
Geo17,2021-05-17,253164.0,344991.0,137153.0,0.0,2.3052297,3.5202627,2814.6814,3944.488,1637.9132,0.0,2948574.0,0.03507787,119544.83,0.0,0.0
Geo17,2021-05-24,395947.0,229645.0,175756.0,91600.0,1.7428762,2.9410756,4402.145,2625.6682,2098.9192,1077.2716,2398076.0,0.03539114,119544.83,64446.0,1.421345
Geo17,2021-05-31,133596.0,107093.0,108836.0,187652.0,-1.9293604,0.25158915,1485.3225,1224.4581,1299.745,2206.9016,2144909.5,0.03520312,119544.83,94713.0,1.9812697
Geo17,2021-06-07,267351.0,195394.0,158240.0,196589.0,-3.9944663,1.956698,2972.4128,2234.0562,1889.7391,2312.006,2296884.2,0.034986507,119544.83,96296.0,2.0415075
Geo17,2021-06-14,303885.0,60476.0,166997.0,42228.0,-2.035132,-0.21493658,3378.5984,691.4582,1994.3173,496.62692,1985773.2,0.034840275,119544.83,35623.0,1.185414
Geo17,2021-06-21,273038.0,77882.0,43047.0,0.0,-9.959521,-3.9222088,3035.6409,890.4714,514.07733,0.0,508468.2,0.034790665,119544.83,0.0,0.0
Geo17,2021-06-28,319751.0,172954.0,30389.0,92931.0,-2.240413,-1.6961164,3554.9968,1977.4863,362.91254,1092.925,1531386.2,0.034660894,119544.83,64406.0,1.4428935
Geo17,2021-07-05,354931.0,229306.0,89454.0,237807.0,1.6445992,0.52837217,3946.1287,2621.7922,1068.2806,2796.7546,2498711.5,0.034689978,119544.83,103134.0,2.305806
Geo17,2021-07-12,230834.0,226694.0,197303.0,104017.0,-2.697193,-3.9987612,2566.4163,2591.9277,2356.2385,1223.3031,1529413.2,0.035228413,119544.83,69085.0,1.505638
Geo17,2021-07-19,250001.0,198071.0,200912.0,124487.0,-3.0233989,4.0985594,2779.5151,2264.6638,2399.3381,1464.0427,2057142.8,0.034545425,119544.83,77396.0,1.6084423
Geo17,2021-07-26,229997.0,0.0,181202.0,250951.0,0.22263783,0.28896612,2557.1104,0.0,2163.9568,2951.3362,2423195.5,0.03456472,119544.83,104979.0,2.3904877
Geo17,2021-08-02,103072.0,206442.0,149326.0,72782.0,3.6209617,3.4160075,1145.9562,2360.3745,1783.286,855.9605,3464600.5,0.035098717,119544.83,54395.0,1.3380274
Geo17,2021-08-09,319937.0,359056.0,123014.0,64026.0,-3.509875,2.1608727,3557.0647,4105.3013,1469.062,752.9846,2569425.5,0.0353844,119544.83,49797.0,1.2857401
Geo17,2021-08-16,317342.0,214230.0,221193.0,22694.0,1.0837982,2.7720833,3528.2134,2449.4194,2641.5386,266.89523,2491310.2,0.035315055,119544.83,20776.0,1.092318
Geo17,2021-08-23,296158.0,67498.0,0.0,0.0,-1.7287614,-6.6638565,3292.6895,771.74493,0.0,0.0,712576.3,0.034913357,119544.83,0.0,0.0
Geo17,2021-08-30,299040.0,145631.0,89630.0,231988.0,1.2521722,2.7801864,3324.7314,1665.0862,1070.3824,2728.3198,2969881.0,0.034521483,119544.83,102553.0,2.2621279
Geo17,2021-09-06,184820.0,199490.0,0.0,6740.0,1.3636082,-1.4232225,2054.8318,2280.8882,0.0,79.266495,1891713.4,0.03485044,119544.83,6571.0,1.025719
Geo17,2021-09-13,193394.0,124365.0,250545.0,14565.0,1.0672213,-0.13089892,2150.1577,1421.9392,2992.067,171.29324,2488983.2,0.035060015,119544.83,13871.0,1.0500325
Geo17,2021-09-20,270319.0,334180.0,0.0,133189.0,-4.0096655,-0.40213275,3005.4111,3820.8794,0.0,1566.3835,1982052.8,0.03474674,119544.83,80375.0,1.6570948
Geo17,2021-09-27,219227.0,190921.0,26301.0,121622.0,-0.058540024,-0.039449044,2437.3694,2182.9138,314.09268,1430.3486,1964328.4,0.035148717,119544.83,76451.0,1.590849
Geo17,2021-10-04,256936.0,116504.0,0.0,135854.0,-3.8105812,-1.2785189,2856.6187,1332.0597,0.0,1597.7256,1499711.6,0.03461855,119544.83,81247.0,1.6721109
Geo17,2021-10-11,315357.0,159192.0,206836.0,134283.0,-2.4227839,6.1011896,3506.1443,1820.1371,2470.084,1579.2496,3164741.8,0.034611855,119544.83,80865.0,1.6605824
Geo17,2021-10-18,348503.0,104006.0,234380.0,0.0,3.5291657,-4.9229555,3874.662,1189.1627,2799.0208,0.0,2107104.0,0.034798283,119544.83,0.0,0.0
Geo17,2021-10-25,350047.0,319381.0,75089.0,289657.0,6.7752666,0.06438047,3891.8281,3651.6736,896.7304,3406.5422,3630225.5,0.0348296,119544.83,108755.0,2.6633902
Geo17,2021-11-01,209609.0,144806.0,108944.0,183304.0,-6.137146,2.9477727,2330.4363,1655.6534,1301.0347,2155.7664,2157671.8,0.034626067,119544.83,93679.0,1.9567245
Geo17,2021-11-08,203265.0,301220.0,190365.0,202824.0,4.9972696,-5.2505684,2259.9036,3444.028,2273.3833,2385.3335,2469238.5,0.035279185,119544.83,97899.0,2.0717678
Geo17,2021-11-15,234870.0,95398.0,40186.0,10038.0,2.5048409,-2.7817092,2611.2886,1090.7423,479.9106,118.05298,1922683.5,0.035046052,119544.83,9698.0,1.0350587
Geo17,2021-11-22,271025.0,75890.0,64898.0,2206.0,-1.4593818,-1.8273304,3013.2603,867.6957,775.0271,25.9439,1893867.1,0.0346202,119544.83,2174.0,1.0147194
Geo17,2021-11-29,317855.0,203993.0,0.0,110546.0,-7.2417793,1.0540192,3533.917,2332.3738,0.0,1300.0881,1473397.1,0.034942333,119544.83,72344.0,1.5280604
Geo17,2021-12-06,379861.0,147138.0,229484.0,163020.0,-1.1622975,0.3113364,4223.301,1682.3165,2740.5515,1917.2142,2310362.2,0.035160646,119544.83,88949.0,1.8327357
Geo17,2021-12-13,237713.0,223311.0,60897.0,136837.0,2.7937636,3.6954997,2642.897,2553.2478,727.2462,1609.2863,2848834.5,0.0349966,119544.83,81498.0,1.6790228
Geo17,2021-12-20,185881.0,329814.0,386902.0,96544.0,7.35515,-4.171315,2066.628,3770.9602,4620.474,1135.4161,2550132.2,0.03528428,119544.83,66376.0,1.4545016
Geo17,2021-12-27,324643.0,254534.0,74776.0,8313.0,0.303385,-3.027744,3609.3862,2910.239,892.9925,97.76593,1656389.5,0.034911007,119544.83,7922.0,1.0493562
Geo17,2022-01-03,281523.0,300180.0,63224.0,109905.0,-5.339742,1.0149784,3129.9773,3432.137,755.03577,1292.5496,2366873.0,0.03481288,119544.83,72112.0,1.5240875
Geo17,2022-01-10,325436.0,210695.0,144417.0,1428.0,-0.81125575,1.752088,3618.2026,2409.0017,1724.6616,16.794147,2883293.5,0.034693826,119544.83,1382.0,1.0332851
Geo17,2022-01-17,260504.0,134130.0,0.0,4932.0,-2.968815,2.8051772,2896.2876,1533.5884,0.0,58.003315,2557234.5,0.034961443,119544.83,4870.0,1.012731
Geo17,2022-01-24,484103.0,226499.0,249160.0,147099.0,3.3873904,2.7933264,5382.265,2589.6982,2975.527,1729.9736,2958343.2,0.034809574,119544.83,84788.0,1.7349036
Geo17,2022-01-31,219956.0,86874.0,54409.0,115908.0,-4.644409,1.6104639,2445.4744,993.2823,649.765,1363.1484,2277447.0,0.034746397,119544.83,74376.0,1.558406
Geo17,2022-02-07,202564.0,108739.0,280354.0,190008.0,5.4567976,-4.275784,2252.1099,1243.2778,3348.053,2234.6094,2438792.2,0.034810282,119544.83,95134.0,1.997267
Geo17,2022-02-14,129512.0,301742.0,160157.0,300300.0,-4.0039206,-0.63600016,1439.9165,3449.9963,1912.6323,3531.7104,2106933.2,0.034803852,119544.83,109888.0,2.7327824
Geo17,2022-02-21,235225.0,101611.0,101093.0,0.0,-1.4760624,-0.9032229,2615.2354,1161.7792,1207.2762,0.0,1639729.0,0.034779232,119544.83,0.0,0.0
Geo17,2022-02-28,195742.0,75767.0,122915.0,167994.0,-3.640379,-0.9820846,2176.2627,866.2893,1467.8796,1975.7114,1706664.5,0.035005454,119544.83,90290.0,1.8606048
Geo17,2022-03-07,343138.0,90572.0,114736.0,132268.0,-3.4492483,0.44716045,3815.014,1035.5637,1370.2041,1555.552,2137466.8,0.03491528,119544.83,80223.0,1.6487541
Geo17,2022-03-14,313503.0,211386.0,207655.0,94420.0,-0.35411125,-3.7357993,3485.5315,2416.9023,2479.8645,1110.4365,1759092.0,0.035345342,119544.83,65408.0,1.4435543
Geo17,2022-03-21,231631.0,259602.0,257329.0,234593.0,-3.4696388,-1.2249244,2575.277,2968.1846,3073.083,2758.956,1751950.0,0.034942817,119544.83,102829.0,2.2813895
Geo17,2022-03-28,182654.0,39925.0,110480.0,35271.0,1.9958115,-0.2735758,2030.7501,456.48636,1319.378,414.80838,1755684.6,0.034851164,119544.83,30726.0,1.1479204
Geo17,2022-04-04,304791.0,264860.0,193436.0,0.0,1.1142709,-0.6778261,3388.6714,3028.3025,2310.0579,0.0,2040013.6,0.034885064,119544.83,0.0,0.0
Geo17,2022-04-11,284480.0,262684.0,99513.0,266157.0,4.407189,-2.7019548,3162.8533,3003.4229,1188.4075,3130.168,2623326.5,0.035033055,119544.83,106596.0,2.496876
Geo17,2022-04-18,336569.0,150978.0,56981.0,168107.0,-6.7838945,1.2678201,3741.9795,1726.2216,680.4804,1977.0404,2016304.4,0.03452566,119544.83,90169.0,1.8643547
Geo17,2022-04-25,216238.0,320178.0,161923.0,64214.0,-0.6133217,1.204998,2404.1377,3660.7861,1933.7223,755.1956,2521541.5,0.035197847,119544.83,49514.0,1.2968857
Geo17,2022-05-02,264766.0,159904.0,224393.0,173674.0,-0.15175961,2.1628084,2943.6726,1828.2778,2679.7537,2042.5117,2546476.2,0.034828182,119544.83,91480.0,1.8984915
Geo17,2022-05-09,173457.0,247929.0,118259.0,207768.0,6.442327,-0.29257485,1928.4977,2834.7202,1412.2766,2443.4778,2632110.0,0.034629244,119544.83,98361.0,2.1123006
Geo17,2022-05-16,332448.0,172128.0,206213.0,108293.0,-0.9232116,-3.315038,3696.1624,1968.0421,2462.6438,1273.5914,2155049.0,0.03463881,119544.83,71268.0,1.5195179
Geo17,2022-05-23,157599.0,165993.0,51827.0,157775.0,2.232009,3.9383206,1752.1882,1897.897,618.9302,1855.5298,3263073.5,0.035154846,119544.83,87423.0,1.804731
Geo17,2022-05-30,296506.0,100313.0,11992.0,74343.0,-2.3736153,4.2310433,3296.5586,1146.9384,143.21127,874.31885,2280110.8,0.034768198,119544.83,55195.0,1.3469155
Geo17,2022-06-06,206100.0,219613.0,185354.0,117515.0,3.3846855,6.063285,2291.423,2510.9666,2213.5408,1382.0477,3230158.5,0.035389103,119544.83,74999.0,1.5668876
Geo17,2022-06-13,244761.0,171596.0,184714.0,53476.0,1.8555418,0.6866776,2721.2568,1961.9595,2205.8977,628.9102,2379160.0,0.03477788,119544.83,43187.0,1.238243
Geo17,2022-06-20,296641.0,214769.0,40886.0,0.0,-1.4366524,-3.4501572,3298.0593,2455.582,488.27017,0.0,1561605.4,0.03485494,119544.83,0.0,0.0
Geo17,2022-06-27,283970.0,89951.0,103907.0,122948.0,-0.85258394,-0.11808027,3157.183,1028.4635,1240.8817,1445.9431,1543056.5,0.03538336,119544.83,76932.0,1.5981386
Geo17,2022-07-04,444259.0,225356.0,234941.0,53133.0,-6.896755,-1.7401018,4939.279,2576.6296,2805.7205,624.87634,1348736.9,0.03508642,119544.83,42740.0,1.243168
Geo17,2022-07-11,312508.0,116734.0,142269.0,246280.0,-1.8243482,-5.7237787,3474.469,1334.6895,1699.0096,2896.4023,1082407.8,0.035220385,119544.83,104152.0,2.364621
Geo17,2022-07-18,385133.0,185275.0,162609.0,183197.0,-1.6509485,-0.472159,4281.915,2118.3596,1941.9147,2154.508,2342963.8,0.035369527,119544.83,93918.0,1.9506059
Geo17,2022-07-25,375837.0,0.0,218584.0,284437.0,0.09139486,5.0501575,4178.562,0.0,2610.3813,3345.1519,2714809.0,0.034784254,119544.83,108462.0,2.6224577
Geo17,2022-08-01,312348.0,204058.0,86730.0,125670.0,2.3451772,-0.38202158,3472.6902,2333.117,1035.75,1477.9556,2218272.0,0.03544607,119544.83,77776.0,1.6157941
Geo17,2022-08-08,288252.0,325762.0,157971.0,164916.0,-1.2103974,3.1106129,3204.7905,3724.6313,1886.5266,1939.5123,2792583.2,0.035250507,119544.83,89406.0,1.8445742
Geo17,2022-08-15,142420.0,246099.0,119282.0,62628.0,3.2657619,-0.5488829,1583.4279,2813.7966,1424.4935,736.54333,2685079.2,0.0354653,119544.83,49077.0,1.2761171
Geo17,2022-08-22,194541.0,227900.0,284981.0,106894.0,2.2430599,7.1941223,2162.91,2605.7168,3403.3098,1257.1383,3659158.0,0.034699064,119544.83,70582.0,1.5144655
Geo17,2022-08-29,380537.0,306103.0,63594.0,35967.0,1.2114123,4.946722,4230.8164,3499.8582,759.4544,422.99377,2852873.0,0.03514597,119544.83,31146.0,1.1547872
Geo17,2022-09-05,192512.0,197652.0,82087.0,208871.0,0.92166984,2.6805782,2140.3516,2259.8733,980.3021,2456.4497,2514106.2,0.03542111,119544.83,98855.0,2.1129026
Geo17,2022-09-12,332842.0,122877.0,150840.0,158538.0,-1.0747151,-0.23332536,3700.5427,1404.926,1801.3666,1864.5032,2070062.9,0.034663357,119544.83,87744.0,1.8068244
Geo17,2022-09-19,292470.0,255757.0,31461.0,203725.0,-2.4251785,-1.2697229,3251.6863,2924.2224,375.71463,2395.9297,2356648.5,0.035415698,119544.83,97792.0,2.0832481
Geo17,2022-09-26,230500.0,126891.0,204184.0,91430.0,-1.570099,-0.91882324,2562.7026,1450.8206,2438.413,1075.2723,2421355.5,0.035281073,119544.83,64030.0,1.4279244
Geo17,2022-10-03,372475.0,291702.0,201662.0,89426.0,-0.7159745,1.5927868,4141.183,3335.2031,2408.2947,1051.7041,2583281.8,0.03506194,119544.83,62777.0,1.4245026
Geo17,2022-10-10,190135.0,85127.0,4287.0,181060.0,-2.6904802,1.8600521,2113.924,973.3078,51.196358,2129.3755,1864638.0,0.035242926,119544.83,93350.0,1.9395822
Geo17,2022-10-17,287024.0,110548.0,125076.0,83506.0,0.095062256,-0.5385468,3191.1375,1263.9613,1493.6869,982.0813,1986792.0,0.035413183,119544.83,60108.0,1.389266
Geo17,2022-10-24,326635.0,144637.0,182941.0,168804.0,4.706112,-2.8973756,3631.5332,1653.7211,2184.724,1985.2375,2482780.0,0.034728725,119544.83,90449.0,1.8662893
Geo17,2022-10-31,231695.0,230094.0,249786.0,0.0,-2.6855657,3.659235,2575.9888,2630.802,2983.003,0.0,2261569.0,0.03468724,119544.83,0.0,0.0
Geo17,2022-11-07,256908.0,181964.0,152935.0,121574.0,-5.8752966,-0.80801654,2856.3074,2080.503,1826.3855,1429.784,2095878.1,0.03501112,119544.83,76111.0,1.597325
Geo17,2022-11-14,353651.0,249317.0,35219.0,236850.0,0.3204568,-3.4834328,3931.8975,2850.59,420.59354,2785.4998,1784666.4,0.034705352,119544.83,103168.0,2.29577
Geo17,2022-11-21,267215.0,204791.0,138516.0,275872.0,-1.2074399,-1.9496136,2970.9006,2341.4978,1654.1904,3244.4224,2230681.5,0.035380423,119544.83,107640.0,2.5629134
Geo17,2022-11-28,319211.0,262232.0,151374.0,60363.0,1.0010135,-2.6390142,3548.9932,2998.255,1807.7437,709.9055,1898652.0,0.035445414,119544.83,47105.0,1.2814564
Geo17,2022-12-05,347609.0,135870.0,270660.0,147898.0,0.7986948,-1.7187924,3864.7224,1553.4828,3232.285,1739.3704,2347990.0,0.035116218,119544.83,84855.0,1.7429497
Geo17,2022-12-12,199621.0,211596.0,312089.0,25372.0,0.88610655,0.99684095,2219.3894,2419.3032,3727.0398,298.39014,2801898.0,0.03535586,119544.83,22878.0,1.1090131
Geo17,2022-12-19,311660.0,221528.0,192441.0,84853.0,-4.478718,-1.6386168,3465.041,2532.8618,2298.1755,997.9228,1975042.5,0.03495276,119544.83,60626.0,1.399614
Geo17,2022-12-26,198807.0,55522.0,77787.0,235832.0,0.8796817,0.582667,2210.3394,634.81616,928.95056,2773.5276,2331535.8,0.03481549,119544.83,102881.0,2.2922795
Geo17,2023-01-02,357026.0,272662.0,151057.0,105988.0,-3.4015713,-5.5506907,3969.421,3117.5073,1803.958,1246.4833,1503500.4,0.03486652,119544.83,69984.0,1.5144604
Geo17,2023-01-09,344922.0,127898.0,88888.0,248436.0,-1.301162,-1.5811669,3834.8484,1462.3341,1061.5212,2921.7583,1889052.0,0.03524901,119544.83,104246.0,2.3831706
Geo17,2023-01-16,289966.0,210527.0,224317.0,92780.0,1.318863,-3.2629142,3223.8467,2407.0808,2678.8462,1091.1492,2243330.0,0.03497663,119544.83,64352.0,1.4417578
Geo17,2023-01-23,161489.0,198729.0,214346.0,0.0,-1.8218524,1.3739781,1795.4374,2272.1873,2559.77,0.0,1985950.5,0.035052426,119544.83,0.0,0.0
Geo17,2023-01-30,347976.0,256263.0,116612.0,214230.0,-2.5475416,4.7355094,3868.8027,2930.0078,1392.6078,2519.4749,2875123.8,0.03530724,119544.83,99353.0,2.156251
Geo17,2023-02-06,159137.0,102512.0,187111.0,239080.0,-0.25486657,-2.3913913,1769.2877,1172.0808,2234.5234,2811.726,2060316.4,0.03465762,119544.83,103519.0,2.3095276
Geo17,2023-02-13,146056.0,384215.0,108995.0,133044.0,-2.3213937,0.44249398,1623.853,4392.9595,1301.6438,1564.6782,2135565.0,0.035455678,119544.83,80068.0,1.6616377
Geo17,2023-02-20,262887.0,177139.0,203447.0,253645.0,1.217071,4.436806,2922.782,2025.3359,2429.6116,2983.0193,3240555.2,0.034519367,119544.83,105582.0,2.4023507
Geo17,2023-02-27,155529.0,220793.0,125337.0,245235.0,-1.4991348,1.82889,1729.174,2524.458,1496.8037,2884.1125,2835979.8,0.035057846,119544.83,104432.0,2.3482745
Geo17,2023-03-06,229870.0,282407.0,191876.0,159237.0,-3.023437,0.7516594,2555.6985,3228.9277,2291.428,1872.7239,2476025.8,0.035273615,119544.83,87944.0,1.8106636
Geo17,2023-03-13,278870.0,187095.0,224440.0,48763.0,4.432009,2.7970603,3100.4812,2139.1687,2680.315,573.4825,3020054.2,0.034665965,119544.83,39844.0,1.223848
Geo17,2023-03-20,185532.0,190686.0,79735.0,61305.0,-2.3904784,1.0201904,2062.7478,2180.2268,952.214,720.984,1755573.5,0.034711793,119544.83,47895.0,1.2799875
Geo17,2023-03-27,173123.0,137733.0,78303.0,120259.0,-3.5454412,-4.751092,1924.7843,1574.7836,935.11273,1414.3188,1070362.5,0.035077743,119544.83,75841.0,1.5856726
Geo17,2023-04-03,249227.0,236223.0,181524.0,75645.0,-5.1722474,-3.2111642,2770.91,2700.8784,2167.802,889.63116,1508750.9,0.034785964,119544.83,56157.0,1.3470271
Geo17,2023-04-10,220590.0,42510.0,208615.0,0.0,0.5118151,0.23326175,2452.5232,486.0422,2491.329,0.0,2265886.2,0.034716535,119544.83,0.0,0.0
Geo17,2023-04-17,205741.0,284604.0,77623.0,60431.0,2.8367553,1.5378287,2287.432,3254.0474,926.992,710.70526,2874580.8,0.035284698,119544.83,47184.0,1.280752
Geo17,2023-04-24,267241.0,176346.0,93877.0,124710.0,-2.8475285,2.3744621,2971.1897,2016.269,1121.1011,1466.6653,2469525.5,0.035424665,119544.83,77674.0,1.6055566
Geo17,2023-05-01,371889.0,116042.0,133758.0,163020.0,2.287058,-3.0296888,4134.668,1326.7775,1597.3693,1917.2142,2196541.0,0.03545214,119544.83,89095.0,1.8297323
Geo17,2023-05-08,361142.0,277232.0,188941.0,0.0,-5.6128335,3.985077,4015.1826,3169.7588,2256.3777,0.0,2371050.8,0.03492061,119544.83,0.0,0.0
Geo17,2023-05-15,358028.0,148810.0,261112.0,78512.0,-0.7976688,-4.8874617,3980.561,1701.4335,3118.2605,923.3488,1171546.8,0.03546571,119544.83,57404.0,1.3677095
Geo17,2023-05-22,241882.0,214801.0,257053.0,122764.0,-0.41340214,1.0587561,2689.248,2455.948,3069.787,1443.7792,2472179.2,0.034982074,119544.83,76941.0,1.5955602
Geo17,2023-05-29,147541.0,65013.0,117916.0,262906.0,-3.2510357,0.20502865,1640.3633,743.3324,1408.1804,3091.9343,1708398.6,0.03481411,119544.83,106265.0,2.47406
Geo17,2023-06-05,171477.0,132197.0,272521.0,138810.0,0.87549734,-7.519296,1906.484,1511.4872,3254.5095,1632.4899,1406786.6,0.03488961,119544.83,82304.0,1.6865523
Geo17,2023-06-12,241583.0,40717.0,101500.0,47620.0,-3.2663937,1.2484019,2685.9238,465.54175,1212.1367,560.0401,1489052.8,0.03452117,119544.83,39429.0,1.2077405
