,geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,Competitor_Sales,GQV,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Organic_channel0_impression,Promo,conversions,revenue_per_conversion,population
3000,Geo26,2021-10-04,950247.0,950347.0,132609.0,1501424.0,382926.0,0.39058292,1.7072718,6967.898,9162.515,985.4074,11700.358,2983.7256,30078.0,0.0,4649894.0,0.020008791,271370.62
3001,Geo26,2021-10-11,898286.0,428278.0,392180.0,1080814.0,1868981.0,2.3968601,-0.7624855,6586.8823,4129.1274,2914.26,8422.611,14562.935,279353.0,0.89942515,4938633.0,0.019968152,271370.62
3002,Geo26,2021-10-18,403703.0,357249.0,0.0,1323450.0,709118.0,0.23448968,0.5118696,2960.2422,3444.3203,0.0,10313.435,5525.385,0.0,1.1987472,4984934.0,0.0199313,271370.62
3003,Geo26,2021-10-25,141903.0,736664.0,0.0,637247.0,485619.0,0.098029196,-0.4820806,1040.5354,7102.348,0.0,4965.964,3783.9001,232952.0,0.0,5290911.5,0.019941773,271370.62
3004,Geo26,2021-11-01,507716.0,133232.0,372244.0,1008816.0,242181.0,1.6438503,1.7334996,3722.9407,1284.5205,2766.117,7861.542,1887.053,94241.0,0.0,3650994.8,0.020015743,271370.62
3005,Geo26,2021-11-08,1019385.0,145717.0,27284.0,1691592.0,1430823.0,2.444985,-0.69359124,7474.868,1404.8914,202.74535,13182.307,11148.846,0.0,0.95718384,4361812.0,0.019911151,271370.62
3006,Geo26,2021-11-15,1189269.0,357211.0,97753.0,1647111.0,1003876.0,0.03807658,2.4408135,8720.58,3443.954,726.39514,12835.673,7822.113,1026469.0,2.750431,5545415.0,0.019942958,271370.62
3007,Geo26,2021-11-22,539973.0,615768.0,0.0,1051171.0,426807.0,0.09832811,1.9868268,3959.4724,5936.762,0.0,8191.608,3325.6426,652813.0,0.0,6042235.5,0.020010259,271370.62
3008,Geo26,2021-11-29,278047.0,181749.0,0.0,1006469.0,299519.0,0.46884438,-0.045586333,2038.8417,1752.2843,0.0,7843.2524,2333.8254,25575.0,0.0,5248163.0,0.020099621,271370.62
3009,Geo26,2021-12-06,664004.0,281268.0,0.0,339538.0,341092.0,-0.88930124,-0.633015,4868.9575,2711.77,0.0,2645.9656,2657.7588,0.0,0.0,6127786.5,0.01995838,271370.62
3010,Geo26,2021-12-13,738912.0,385394.0,0.0,1716861.0,208904.0,-0.028387487,0.40777302,5418.237,3715.6729,0.0,13379.224,1627.7615,627906.0,1.5044501,4961996.5,0.0200447,271370.62
3011,Geo26,2021-12-20,556670.0,205534.0,0.0,1034680.0,0.0,-0.78275806,-0.1595287,4081.907,1981.6008,0.0,8063.096,0.0,101348.0,0.0,4390619.0,0.019906804,271370.62
3012,Geo26,2021-12-27,781399.0,103866.0,0.0,364045.0,170879.0,-2.2031586,-0.70357144,5729.7827,1001.3961,0.0,2836.9446,1331.4741,343552.0,0.0,5806521.0,0.019969912,271370.62
3013,Geo26,2022-01-03,197787.0,565396.0,687168.0,1172084.0,1237929.0,1.7679204,0.38671267,1450.3173,5451.1133,5106.2935,9133.864,9645.833,278074.0,1.1578382,5674569.0,0.019774776,271370.62
3014,Geo26,2022-01-10,331497.0,174797.0,0.0,1129661.0,812014.0,-2.7759068,3.2188745,2430.7756,1685.2584,0.0,8803.268,6327.1416,27797.0,0.08441976,6277883.5,0.020222837,271370.62
3015,Geo26,2022-01-17,0.0,314916.0,139986.0,1300379.0,391880.0,-0.56266135,1.5455074,0.0,3036.178,1040.2253,10133.646,3053.4941,165328.0,0.494992,4437598.5,0.019992614,271370.62
3016,Geo26,2022-01-24,357785.0,961418.0,0.0,349447.0,0.0,-1.0252526,-0.5999123,2623.5383,9269.254,0.0,2723.1848,0.0,105192.0,0.0,6388401.0,0.020018306,271370.62
3017,Geo26,2022-01-31,247215.0,259175.0,0.0,241365.0,0.0,1.0429097,-1.6509836,1812.7592,2498.7664,0.0,1880.919,0.0,0.0,0.0,5244598.5,0.020003127,271370.62
3018,Geo26,2022-02-07,448082.0,20691.0,0.0,1172802.0,112137.0,0.08920583,-0.34013608,3285.6611,199.48672,0.0,9139.459,873.76154,300118.0,0.0,4850693.0,0.019975945,271370.62
3019,Geo26,2022-02-14,42344.0,0.0,0.0,147090.0,0.0,-2.8407316,-1.080823,310.49686,0.0,0.0,1146.2489,0.0,0.0,0.14376554,6508996.5,0.020192562,271370.62
3020,Geo26,2022-02-21,124488.0,306580.0,1218554.0,1872208.0,1180343.0,3.7371893,1.358474,912.83606,2955.8088,9054.983,14589.818,9197.128,0.0,0.0,927414.06,0.01979849,271370.62
3021,Geo26,2022-02-28,792806.0,386766.0,211310.0,887541.0,983611.0,-0.39265224,1.2994887,5813.427,3728.9004,1570.2286,6916.4653,7664.21,871213.0,0.11220333,3756779.0,0.0198783,271370.62
3022,Geo26,2022-03-07,636522.0,0.0,0.0,356789.0,707312.0,0.3088014,-0.6759647,4667.4395,0.0,0.0,2780.3997,5511.3125,0.0,0.045856833,4526835.0,0.02007823,271370.62
3023,Geo26,2022-03-14,0.0,0.0,0.0,437349.0,226205.0,0.3491532,-2.0354922,0.0,0.0,0.0,3408.191,1762.5693,0.0,0.0,2775527.2,0.020104963,271370.62
3024,Geo26,2022-03-21,754815.0,155365.0,0.0,790146.0,352868.0,-1.2409532,0.9669231,5534.8496,1497.91,0.0,6157.4814,2749.5164,624368.0,0.0,6531815.0,0.019880928,271370.62
3025,Geo26,2022-03-28,247729.0,0.0,0.0,63336.0,0.0,-1.0982515,-0.98485434,1816.5281,0.0,0.0,493.56735,0.0,230264.0,0.038344447,3767542.2,0.019890785,271370.62
3026,Geo26,2022-04-04,934631.0,423786.0,0.0,643791.0,0.0,-2.6678514,-0.15467402,6853.3906,4085.819,0.0,5016.9604,0.0,432547.0,1.2239778,7245975.0,0.020010686,271370.62
3027,Geo26,2022-04-11,0.0,100371.0,28949.0,801769.0,213027.0,-0.0929877,1.7940993,0.0,967.7001,215.11783,6248.058,1659.8875,530228.0,0.4874394,3549873.5,0.020149834,271370.62
3028,Geo26,2022-04-18,576696.0,390969.0,383728.0,1340706.0,401787.0,0.04194212,1.0418173,4228.752,3769.4229,2851.4539,10447.908,3130.6887,101685.0,0.0,2264061.2,0.019885028,271370.62
3029,Geo26,2022-04-25,0.0,183451.0,166883.0,603133.0,727338.0,-0.4735274,0.5832923,0.0,1768.6936,1240.095,4700.1196,5667.3535,96100.0,0.31808662,4747502.5,0.019975545,271370.62
3030,Geo26,2022-05-02,977432.0,0.0,0.0,836418.0,363670.0,-0.49339557,-1.0137116,7167.238,0.0,0.0,6518.072,2833.6846,51309.0,0.6283778,4886051.5,0.019934272,271370.62
3031,Geo26,2022-05-09,537933.0,469588.0,237322.0,1319471.0,756943.0,-0.52766156,1.0651569,3944.5137,4527.4067,1763.5219,10282.427,5898.033,0.0,0.0,3261182.0,0.01998984,271370.62
3032,Geo26,2022-05-16,55491.0,0.0,0.0,404450.0,201443.0,-1.5110037,0.30140197,406.90012,0.0,0.0,3151.8142,1569.626,198203.0,0.0,5908810.5,0.020121563,271370.62
3033,Geo26,2022-05-23,209368.0,90299.0,0.0,571651.0,521988.0,0.08614786,0.21114618,1535.2377,870.59357,0.0,4454.785,4067.2842,284340.0,0.2072275,4979644.0,0.020244451,271370.62
3034,Geo26,2022-05-30,659102.0,374253.0,0.0,1725131.0,622208.0,1.1905715,0.776242,4833.0127,3608.2598,0.0,13443.671,4848.1895,390629.0,1.6120273,3745032.5,0.020077486,271370.62
3035,Geo26,2022-06-06,0.0,0.0,0.0,73031.0,66558.0,-2.279492,-1.6937683,0.0,0.0,0.0,569.11896,518.6141,239769.0,0.0011326671,6384130.5,0.019810386,271370.62
3036,Geo26,2022-06-13,1123539.0,435357.0,0.0,562572.0,249008.0,0.2229088,0.87163883,8238.601,4197.3774,0.0,4384.034,1940.2484,954757.0,0.0,4238199.5,0.02007311,271370.62
3037,Geo26,2022-06-20,291742.0,496390.0,0.0,503328.0,800092.0,0.7283438,-0.8610446,2139.2632,4785.811,0.0,3922.3547,6234.246,32317.0,0.0,4724274.0,0.020039849,271370.62
3038,Geo26,2022-06-27,191303.0,600104.0,0.0,800036.0,0.0,-1.1810703,-0.086099386,1402.7719,5785.7417,0.0,6234.553,0.0,0.0,0.635821,4504321.5,0.020004196,271370.62
3039,Geo26,2022-07-04,411668.0,0.0,261734.0,75561.0,722866.0,0.6754524,-1.1678814,3018.6475,0.0,1944.9257,588.83484,5632.508,0.0,0.79041183,2761532.2,0.020072207,271370.62
3040,Geo26,2022-07-11,130497.0,0.0,0.0,717701.0,590071.0,-0.03818456,-0.36496118,956.8984,0.0,0.0,5592.9297,4597.781,488517.0,0.83319366,5847510.0,0.01968758,271370.62
3041,Geo26,2022-07-18,610548.0,11385.0,0.0,390268.0,3185.0,-2.0392475,-0.07596056,4476.9795,109.76542,0.0,3041.2961,24.817238,274643.0,0.9397415,6116549.5,0.02000808,271370.62
3042,Geo26,2022-07-25,466491.0,0.0,0.0,461807.0,137624.0,-0.5757983,-0.19852413,3420.6492,0.0,0.0,3598.7883,1072.354,0.0,0.0,6784618.5,0.020049788,271370.62
3043,Geo26,2022-08-01,91374.0,57504.0,0.0,1190512.0,449750.0,-0.029253066,-0.12309718,670.02026,554.40936,0.0,9277.47,3504.4124,0.0,0.10151735,6213333.5,0.019923512,271370.62
3044,Geo26,2022-08-08,917460.0,39620.0,7069.0,1103760.0,506789.0,-1.0779476,1.2441221,6727.48,381.9856,52.5292,8601.426,3948.855,525656.0,1.3151146,5449968.5,0.020015663,271370.62
3045,Geo26,2022-08-15,0.0,6831.0,0.0,604662.0,212901.0,0.97457254,-1.5596101,0.0,65.85925,0.0,4712.0347,1658.9058,0.0,0.3553049,3541794.5,0.019893242,271370.62
3046,Geo26,2022-08-22,427211.0,938379.0,0.0,1340708.0,426536.0,-0.68240935,0.2170243,3132.62,9047.129,0.0,10447.924,3323.5308,87909.0,1.6786749,7478979.0,0.020153172,271370.62
3047,Geo26,2022-08-29,715282.0,0.0,0.0,868155.0,506119.0,-1.4415818,1.0736157,5244.965,0.0,0.0,6765.3936,3943.6345,393826.0,0.6566811,2878629.2,0.020067548,271370.62
3048,Geo26,2022-09-05,712200.0,773155.0,205836.0,1667706.0,563576.0,0.6046767,1.641362,5222.3657,7454.1665,1529.5518,12996.167,4391.3345,1325691.0,0.4638558,3409330.5,0.02010571,271370.62
3049,Geo26,2022-09-12,602129.0,344059.0,419558.0,1679640.0,467092.0,1.4324735,1.6369312,4415.2456,3317.1526,3117.7039,13089.167,3639.5396,0.0,0.0,7247428.5,0.019902814,271370.62
3050,Geo26,2022-09-19,999899.0,433954.0,1009636.0,1547683.0,982032.0,2.0698242,1.7307829,7331.9824,4183.851,7502.529,12060.847,7651.9067,722961.0,0.5797995,3764456.2,0.0199156,271370.62
3051,Geo26,2022-09-26,312794.0,107803.0,403074.0,1123729.0,280229.0,1.266293,0.15042564,2293.6318,1039.3536,2995.2124,8757.041,2183.5195,477151.0,0.6956823,4646375.0,0.020068873,271370.62
3052,Geo26,2022-10-03,855267.0,536989.0,153377.0,1091375.0,440492.0,-0.21231931,0.92745465,6271.436,5177.2354,1139.7329,8504.911,3432.2747,44773.0,1.0319655,2161135.2,0.019862073,271370.62
3053,Geo26,2022-10-10,138072.0,358782.0,0.0,1146434.0,841576.0,2.4462857,0.4075241,1012.4437,3459.1003,0.0,8933.977,6557.486,78435.0,0.0,3282145.8,0.020025259,271370.62
3054,Geo26,2022-10-17,0.0,0.0,695462.0,1327282.0,611567.0,1.3867542,-0.16260016,0.0,0.0,5167.9253,10343.297,4765.276,234779.0,0.24288625,4118572.5,0.020065652,271370.62
3055,Geo26,2022-10-24,771830.0,496164.0,140035.0,1593353.0,544857.0,1.0140908,0.2906666,5659.6157,4783.632,1040.5895,12416.746,4245.4775,157666.0,1.1653899,5700534.5,0.020055661,271370.62
3056,Geo26,2022-10-31,403969.0,514560.0,0.0,1265183.0,300117.0,1.0119609,0.7539257,2962.1929,4960.992,0.0,9859.369,2338.4854,293887.0,0.0,4984115.5,0.020039786,271370.62
3057,Geo26,2022-11-07,291964.0,90388.0,0.0,271989.0,691058.0,0.20177245,-1.4459422,2140.8914,871.4516,0.0,2119.567,5384.663,154651.0,1.3220665,4767274.0,0.019948611,271370.62
3058,Geo26,2022-11-14,659579.0,276185.0,502344.0,1555038.0,1156134.0,0.49909577,1.9560232,4836.51,2662.7634,3732.8804,12118.163,9008.494,401056.0,0.6910941,6234218.5,0.01996257,271370.62
3059,Geo26,2022-11-21,474825.0,864921.0,0.0,1207975.0,1224310.0,2.7820854,-0.788705,3481.7603,8338.903,0.0,9413.556,9539.715,152792.0,0.0,1137309.5,0.020074878,271370.62
3060,Geo26,2022-11-28,329128.0,192997.0,0.0,1017102.0,844189.0,0.6372048,-0.024961144,2413.4045,1860.7288,0.0,7926.1133,6577.846,613767.0,0.43836677,6321834.0,0.019862,271370.62
3061,Geo26,2022-12-05,387579.0,890871.0,0.0,794282.0,494644.0,-0.38413793,-1.8872962,2842.0095,8589.094,0.0,6189.713,3854.2222,0.0,0.7022659,6176189.0,0.019947492,271370.62
3062,Geo26,2022-12-12,486134.0,1028248.0,0.0,978627.0,462779.0,-0.8871411,0.24331424,3564.686,9913.577,0.0,7626.284,3605.933,538962.0,0.0,5686367.0,0.019884763,271370.62
3063,Geo26,2022-12-19,338581.0,587231.0,201533.0,1471732.0,152610.0,-0.31713048,1.0931606,2482.7207,5661.63,1497.5765,11468.973,1189.1237,0.0,0.0,6959436.0,0.019875724,271370.62
3064,Geo26,2022-12-26,371084.0,41348.0,0.0,150742.0,379870.0,-1.4268688,0.64912355,2721.0562,398.64566,0.0,1174.7084,2959.9136,0.0,0.0,6135329.5,0.020134388,271370.62
3065,Geo26,2023-01-02,199736.0,658107.0,78136.0,650550.0,1149511.0,1.358055,-1.4354297,1464.6088,6344.962,580.6227,5069.6323,8956.888,173245.0,1.7315925,4170127.5,0.020045096,271370.62
3066,Geo26,2023-01-09,485063.0,110068.0,0.0,1184176.0,1500.0,-0.88436794,1.1313195,3556.8328,1061.1912,0.0,9228.095,11.687867,422437.0,0.07513076,6404185.0,0.019983782,271370.62
3067,Geo26,2023-01-16,769736.0,402712.0,38158.0,918879.0,728714.0,1.0418026,1.1685009,5644.261,3882.6396,283.54922,7160.6777,5678.075,697611.0,0.0,4088565.2,0.01995205,271370.62
3068,Geo26,2023-01-23,0.0,0.0,0.0,768247.0,706689.0,0.31045,-2.1259723,0.0,0.0,0.0,5986.8267,5506.458,0.0,0.00011649355,2528585.8,0.019875402,271370.62
3069,Geo26,2023-01-30,0.0,0.0,0.0,768939.0,640913.0,0.9336126,-0.54449713,0.0,0.0,0.0,5992.219,4993.9375,0.0,0.0,2884771.0,0.02000122,271370.62
3070,Geo26,2023-02-06,436016.0,0.0,0.0,845209.0,343277.0,0.21260846,0.53115994,3197.1846,0.0,0.0,6586.579,2674.784,367735.0,0.0,5822563.5,0.019875832,271370.62
3071,Geo26,2023-02-13,504244.0,342614.0,0.0,495148.0,0.0,-2.897845,0.951939,3697.4817,3303.221,0.0,3858.6096,0.0,0.0,0.0,6395050.5,0.020139592,271370.62
3072,Geo26,2023-02-20,0.0,0.0,52160.0,397334.0,18865.0,0.34778377,-1.3364787,0.0,0.0,387.59705,3096.3606,146.9944,0.0,0.040627405,5230909.5,0.0202078,271370.62
3073,Geo26,2023-02-27,608484.0,699154.0,0.0,620028.0,35065.0,-1.7023772,-1.4770277,4461.8447,6740.7056,0.0,4831.7793,273.2234,0.0,1.8170123,5996544.5,0.01986713,271370.62
3074,Geo26,2023-03-06,551804.0,0.0,0.0,928674.0,658870.0,0.5990143,-0.29764676,4046.226,0.0,0.0,7237.0083,5133.857,0.0,0.0,4255181.5,0.020110423,271370.62
3075,Geo26,2023-03-13,534230.0,40278.0,0.0,0.0,25481.0,-2.530797,-1.0833439,3917.3608,388.32953,0.0,0.0,198.5457,0.0,0.051157176,6865832.5,0.02001944,271370.62
3076,Geo26,2023-03-20,651706.0,131615.0,0.0,195508.0,203328.0,-1.6943915,-0.4598943,4778.7793,1268.9308,0.0,1523.5626,1584.3137,596844.0,0.0,6315738.5,0.019968383,271370.62
3077,Geo26,2023-03-27,228305.0,594044.0,0.0,719793.0,116422.0,-2.9846916,2.063071,1674.0974,5727.3154,0.0,5609.232,907.14996,194426.0,0.0,7949967.0,0.01987772,271370.62
3078,Geo26,2023-04-03,349443.0,326424.0,0.0,636317.0,384772.0,-2.1677275,-1.4348843,2562.3687,3147.1292,0.0,4958.717,2998.1096,0.0,1.0337366,7882211.5,0.02000809,271370.62
3079,Geo26,2023-04-10,710684.0,314916.0,0.0,163299.0,0.0,-2.2900872,-0.22627595,5211.249,3036.178,0.0,1272.563,0.0,258445.0,0.0,5652129.5,0.019923454,271370.62
3080,Geo26,2023-04-17,249664.0,393996.0,0.0,1278390.0,541486.0,0.37541914,-0.32137507,1830.717,3798.6067,0.0,9962.289,4219.211,0.0,1.0501255,7585456.0,0.02001196,271370.62
3081,Geo26,2023-04-24,230274.0,185647.0,0.0,402316.0,750684.0,-0.0368796,0.058287144,1688.5355,1789.8657,0.0,3135.1846,5849.2637,0.0,0.0,3598330.5,0.020015,271370.62
3082,Geo26,2023-05-01,875036.0,472632.0,159957.0,629871.0,149220.0,-0.24221379,-0.37371862,6416.3965,4556.7544,1188.6284,4908.484,1162.709,13793.0,1.3431991,3828267.0,0.019968087,271370.62
3083,Geo26,2023-05-08,194816.0,0.0,0.0,800018.0,173649.0,-0.49320474,-0.27776188,1428.5317,0.0,0.0,6234.4126,1353.0576,0.0,0.0,4750838.5,0.020064732,271370.62
3084,Geo26,2023-05-15,865497.0,468747.0,0.0,695071.0,447344.0,-1.3481728,0.04233104,6346.45,4519.2983,0.0,5416.5776,3485.665,506153.0,0.8680348,5458681.5,0.019944731,271370.62
3085,Geo26,2023-05-22,355072.0,375674.0,0.0,961637.0,0.0,-0.5520719,-1.0573717,2603.6448,3621.96,0.0,7493.8833,0.0,243071.0,0.0,4964154.5,0.020010222,271370.62
3086,Geo26,2023-05-29,542913.0,0.0,0.0,624365.0,281975.0,-0.96043396,-1.2152383,3981.0308,0.0,0.0,4865.577,2197.1243,0.0,0.8474025,4331794.5,0.020028416,271370.62
3087,Geo26,2023-06-05,600298.0,304857.0,0.0,658942.0,615790.0,0.9153249,-0.4533681,4401.819,2939.197,0.0,5135.03,4798.181,747031.0,1.6040596,4100145.0,0.020059431,271370.62
3088,Geo26,2023-06-12,628469.0,218938.0,0.0,622620.0,571719.0,-1.0045356,2.0548058,4608.389,2110.832,0.0,4851.9785,4454.784,176949.0,0.0,2833256.0,0.020162009,271370.62
3089,Geo26,2023-06-19,267140.0,0.0,0.0,675757.0,0.0,-1.5553883,-1.4238906,1958.8636,0.0,0.0,5266.0664,0.0,297860.0,0.0,6192714.5,0.020078717,271370.62
3090,Geo26,2023-06-26,624804.0,465603.0,0.0,530452.0,497757.0,-0.97500974,0.37335122,4581.5146,4488.9863,0.0,4133.7275,3878.4785,41655.0,1.4233963,7391937.0,0.02010218,271370.62
3091,Geo26,2023-07-03,275793.0,393082.0,142443.0,756414.0,978772.0,-0.2694709,0.4740337,2022.3137,3789.7944,1058.4832,5894.6133,7626.505,198219.0,0.0,7276803.0,0.020093385,271370.62
3092,Geo26,2023-07-10,309224.0,0.0,0.0,494286.0,0.0,-1.2205985,0.70730686,2267.454,0.0,0.0,3851.892,0.0,0.0,0.10326666,4439453.0,0.020082466,271370.62
3093,Geo26,2023-07-17,41392.0,281538.0,0.0,598453.0,528677.0,-1.1380424,-0.26614782,303.51605,2714.373,0.0,4663.649,4119.4043,0.0,0.0,7221064.0,0.01999646,271370.62
3094,Geo26,2023-07-24,386332.0,129013.0,0.0,720053.0,1060794.0,-1.154627,0.15076663,2832.8655,1243.8442,0.0,5611.258,8265.613,558328.0,1.3101285,5894458.5,0.019851005,271370.62
3095,Geo26,2023-07-31,486808.0,104722.0,0.0,366973.0,1008998.0,-0.0068651885,-0.35452026,3569.6282,1009.64905,0.0,2859.762,7862.023,694331.0,1.3306484,6642132.0,0.019895812,271370.62
3096,Geo26,2023-08-07,600346.0,527368.0,213972.0,2172150.0,1082800.0,2.3437092,-0.078417554,4402.171,5084.477,1590.0098,16927.219,8437.082,514218.0,1.3797492,3283187.8,0.020003734,271370.62
3097,Geo26,2023-08-14,183515.0,316106.0,0.0,634703.0,168827.0,-1.0258785,-0.501733,1345.6647,3047.6514,0.0,4946.139,1315.485,67737.0,3.003806,6584849.5,0.019992461,271370.62
3098,Geo26,2023-08-21,108973.0,362360.0,653421.0,1750664.0,1563407.0,2.628023,1.4260893,799.0688,3493.5967,4855.522,13642.645,12181.929,440739.0,0.0,2951563.0,0.020016905,271370.62
3099,Geo26,2023-08-28,426514.0,0.0,0.0,1143475.0,229762.0,-0.9677924,-0.49715796,3127.509,0.0,0.0,8910.918,1790.2853,178887.0,0.872533,5673007.0,0.019904193,271370.62
3100,Geo26,2023-09-04,1061003.0,431778.0,192416.0,1504520.0,434707.0,-0.27212143,1.3010154,7780.0415,4162.8716,1429.8287,11724.484,3387.1985,334336.0,0.0,7003640.5,0.01999666,271370.62
3101,Geo26,2023-09-11,808885.0,503574.0,0.0,710379.0,357412.0,-0.54886925,-0.34635037,5931.33,4855.0737,0.0,5535.87,2784.9229,453949.0,1.3053792,4769061.0,0.019971704,271370.62
3102,Geo26,2023-09-18,385302.0,450155.0,0.0,396270.0,386981.0,0.12801847,-1.327606,2825.313,4340.0483,0.0,3088.069,3015.3218,0.0,0.0,4180053.2,0.019949375,271370.62
3103,Geo26,2023-09-25,1025218.0,0.0,250312.0,750297.0,556120.0,-0.21076155,0.5338047,7517.64,0.0,1860.0496,5846.945,4333.238,0.0,0.0,4605199.5,0.019996788,271370.62
3104,Geo26,2023-10-02,0.0,361800.0,0.0,757743.0,450638.0,0.7772126,-1.017746,0.0,3488.1975,0.0,5904.9707,3511.3315,0.0,0.0,5414960.0,0.01995,271370.62
3105,Geo26,2023-10-09,665993.0,101877.0,0.0,1560803.0,792964.0,-0.9731513,-0.18372008,4883.5425,982.2197,0.0,12163.089,6178.7056,510264.0,1.4937772,6129347.0,0.020096112,271370.62
3106,Geo26,2023-10-16,791359.0,293370.0,0.0,967797.0,1207620.0,0.9893186,0.604949,5802.8164,2828.448,0.0,7541.8877,9409.668,749064.0,0.0,3410814.8,0.020111619,271370.62
3107,Geo26,2023-10-23,793348.0,439987.0,354093.0,1760263.0,705080.0,0.034514308,2.0561519,5817.401,4242.0166,2631.2383,13717.449,5493.921,900285.0,1.9108422,7692992.0,0.020192418,271370.62
3108,Geo26,2023-10-30,258643.0,87878.0,0.0,5075.0,0.0,-2.338077,-0.89018774,1896.5575,847.25214,0.0,39.548664,0.0,377793.0,0.0,8323165.0,0.019957691,271370.62
3109,Geo26,2023-11-06,0.0,517956.0,0.0,78689.0,303347.0,-0.0631184,-2.7773297,0.0,4993.7334,0.0,613.2108,2363.653,18124.0,0.55341536,5871212.0,0.01991823,271370.62
3110,Geo26,2023-11-13,833446.0,277040.0,0.0,1028094.0,674792.0,-0.44554627,2.757186,6111.429,2671.0068,0.0,8011.7725,5257.9194,730744.0,0.447927,7860136.0,0.020040357,271370.62
3111,Geo26,2023-11-20,0.0,400982.0,0.0,641615.0,373618.0,-1.6919506,0.41509745,0.0,3865.9602,0.0,5000.0034,2911.1985,289943.0,0.909744,8595677.0,0.02000277,271370.62
3112,Geo26,2023-11-27,681288.0,0.0,668809.0,1533795.0,747081.0,0.6727574,1.581229,4995.6963,0.0,4969.869,11952.62,5821.189,673372.0,2.03753,4674062.5,0.019956026,271370.62
3113,Geo26,2023-12-04,534420.0,462609.0,0.0,345100.0,388426.0,-1.3772453,0.054501534,3918.754,4460.1206,0.0,2689.3093,3026.581,0.0,0.0,6829488.0,0.020019135,271370.62
3114,Geo26,2023-12-11,815483.0,233145.0,534816.0,1713628.0,1038199.0,0.6914338,-0.32101396,5979.711,2247.805,3974.1772,13354.03,8089.555,715625.0,2.5456083,5154434.0,0.01996217,271370.62
3115,Geo26,2023-12-18,0.0,400654.0,0.0,864644.0,0.0,-0.31846625,-0.9825862,0.0,3862.798,0.0,6738.033,0.0,266033.0,0.32182264,3389892.2,0.01997579,271370.62
3116,Geo26,2023-12-25,179571.0,432477.0,363700.0,1175429.0,1239714.0,2.934786,-0.14561653,1316.7444,4169.611,2702.6272,9159.931,9659.742,0.0,0.5343265,3402903.8,0.020126538,271370.62
3117,Geo26,2024-01-01,191632.0,175642.0,0.0,561016.0,534960.0,0.16458395,-0.8206792,1405.1843,1693.4053,0.0,4371.908,4168.361,297647.0,1.5229843,4954526.5,0.020078043,271370.62
3118,Geo26,2024-01-08,938804.0,343356.0,0.0,611243.0,640684.0,-0.20914,-0.6064002,6883.99,3310.3748,0.0,4763.319,4992.153,0.0,0.38571686,1322938.2,0.019957785,271370.62
3119,Geo26,2024-01-15,183738.0,0.0,0.0,1036885.0,232966.0,-0.35536796,-0.39747363,1347.2999,0.0,0.0,8080.2793,1815.2505,0.0,0.0,4136699.2,0.019993238,271370.62
3120,Geo27,2021-01-25,1009297.0,166388.0,0.0,1949466.0,1280325.0,-0.27940363,1.0397698,7400.8955,1604.1853,0.0,15191.878,9976.179,551789.0,0.0,11479189.0,0.020126646,559967.9
3121,Geo27,2021-02-01,2251948.0,1800978.0,0.0,1819885.0,0.0,-0.10715991,0.546749,16512.91,17363.646,0.0,14182.073,0.0,0.0,0.0,8486583.0,0.019971622,559967.9
3122,Geo27,2021-02-08,373197.0,1385328.0,236978.0,1231279.0,219678.0,-0.6859002,-0.24822684,2736.5503,13356.268,1760.9656,9595.161,1711.7115,0.0,0.0,9481254.0,0.019884149,559967.9
3123,Geo27,2021-02-15,1383390.0,0.0,20613.0,1490549.0,2275294.0,1.621194,-1.0587467,10144.016,0.0,153.17365,11615.611,17728.89,634247.0,0.0,9982468.0,0.01995238,559967.9
3124,Geo27,2021-02-22,2363043.0,145388.0,1330050.0,2485536.0,1834423.0,-0.25703946,0.9198952,17327.54,1401.7194,9883.501,19369.387,14293.662,1017752.0,1.7993681,10763497.0,0.019929357,559967.9
3125,Geo27,2021-03-01,1466114.0,579163.0,591872.0,2356060.0,839815.0,-0.64176035,-0.15837198,10750.608,5583.8447,4398.156,18360.4,6543.764,717604.0,0.8782411,10964723.0,0.019968428,559967.9
3126,Geo27,2021-03-08,151406.0,115225.0,497308.0,1171184.0,1283495.0,0.22718012,-1.1443577,1110.2183,1110.9109,3695.4583,9126.85,10000.88,0.0,0.0,14185773.0,0.020118508,559967.9
3127,Geo27,2021-03-15,2105930.0,0.0,2342213.0,2364456.0,768906.0,0.56413126,2.5073462,15442.202,0.0,17404.809,18425.828,5991.2476,1168164.0,0.0,14762030.0,0.019933661,559967.9
3128,Geo27,2021-03-22,946310.0,449491.0,0.0,58489.0,1525242.0,0.060068905,-2.6024947,6939.029,4333.647,0.0,455.79544,11884.551,0.0,0.49125674,6447865.5,0.019932503,559967.9
3129,Geo27,2021-03-29,1608539.0,165486.0,0.0,1339910.0,1232900.0,-0.8609631,0.78901243,11794.971,1595.4889,0.0,10441.705,9606.648,69335.0,0.19871312,11182129.0,0.020018235,559967.9
3130,Geo27,2021-04-05,2546.0,602674.0,0.0,2559626.0,460509.0,-0.6356926,0.9047942,18.669113,5810.5195,0.0,19946.758,3588.2456,341995.0,0.697903,12407948.0,0.020257976,559967.9
3131,Geo27,2021-04-12,0.0,884059.0,523861.0,1870783.0,1230120.0,0.3335092,0.26807123,0.0,8523.418,3892.7715,14578.713,9584.986,1384359.0,0.0,9446466.0,0.019956814,559967.9
