geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population
Geo17,2023-11-13,1120710.0,1560721.0,973628.0,1309428.0,-1.0489353,3.944581,12498.801,17454.855,10900.795,15119.193,19806338.0,0.03523411,967804.56
Geo17,2023-11-20,2358765.0,1264518.0,1680520.0,1565130.0,2.680406,3.9677691,26306.3,14142.168,18815.197,18071.633,26801798.0,0.035441466,967804.56
Geo17,2023-11-27,567742.0,2454328.0,925168.0,1638387.0,-2.147926,0.5508125,6331.7847,27448.814,10358.234,18917.488,18341340.0,0.03456584,967804.56
Geo17,2023-12-04,943049.0,1979665.0,1453182.0,1282697.0,-1.8044446,-7.274696,10517.424,22140.26,16269.909,14810.546,4738693.0,0.035232473,967804.56
Geo17,2023-12-11,972477.0,644570.0,1253562.0,1803766.0,-0.26125827,-2.165782,10845.621,7208.7686,14034.952,20827.023,17899030.0,0.034922127,967804.56
Geo17,2023-12-18,2019127.0,1129725.0,1857839.0,2025312.0,-1.6672325,-0.64079374,22518.463,12634.665,20800.473,23385.084,14833104.0,0.03513425,967804.56
Geo17,2023-12-25,832851.0,502606.0,2328312.0,1146221.0,-1.6435257,5.1874623,9288.433,5621.0654,26067.914,13234.738,22240242.0,0.0348713,967804.56
Geo17,2024-01-01,674132.0,909366.0,2299587.0,1580434.0,-1.7242682,-2.6031077,7518.307,10170.205,25746.309,18248.34,12048423.0,0.034974337,967804.56
Geo17,2024-01-08,2062522.0,1785965.0,1253479.0,2784435.0,4.9235163,0.9787617,23002.43,19973.95,14034.022,32150.23,24045228.0,0.03530712,967804.56
Geo17,2024-01-15,965770.0,1454799.0,2416783.0,1512762.0,-0.65319186,-1.5239291,10770.821,16270.241,27058.441,17466.97,15524533.0,0.034586664,967804.56
Geo18,2021-01-25,508173.0,578126.0,336708.0,871089.0,0.9107367,1.3126571,5667.437,6465.6694,3769.802,10057.951,7499474.0,0.034735195,381145.94
Geo18,2021-02-01,334434.0,690942.0,802491.0,753107.0,-8.226344,-3.4111452,3729.7998,7727.3857,8984.735,8695.683,2274228.2,0.03475878,381145.94
Geo18,2021-02-08,745484.0,656442.0,200395.0,720969.0,1.286521,1.3148272,8314.065,7341.543,2243.6338,8324.6045,8221204.5,0.035341226,381145.94
Geo18,2021-02-15,494749.0,66855.0,381484.0,891065.0,-0.10906695,-1.4890616,5517.7246,747.6957,4271.1167,10288.603,6998563.5,0.03476204,381145.94
Geo18,2021-02-22,775337.0,407852.0,918064.0,372167.0,1.1345632,-7.0027895,8647.003,4561.352,10278.697,4297.193,2888768.2,0.03483048,381145.94
Geo18,2021-03-01,621441.0,550573.0,229077.0,583400.0,0.047250118,-5.8921576,6930.6665,6157.521,2564.7593,6736.176,3897858.5,0.03529465,381145.94
Geo18,2021-03-08,505680.0,813214.0,591917.0,602740.0,-1.66657,1.8892365,5639.634,9094.856,6627.1367,6959.4834,8392304.0,0.035222866,381145.94
Geo18,2021-03-15,908884.0,1380183.0,198721.0,543121.0,0.33493304,0.36109984,10136.3955,15435.747,2224.8916,6271.098,7497434.5,0.03456552,381145.94
Geo18,2021-03-22,609883.0,607127.0,237094.0,1001848.0,3.435525,0.94087994,6801.765,6790.0117,2654.518,11567.748,8943149.0,0.035192072,381145.94
Geo18,2021-03-29,0.0,717038.0,520872.0,522669.0,4.7417936,-2.1258583,0.0,8019.2393,5831.713,6034.9507,7493980.5,0.034836773,381145.94
Geo18,2021-04-05,333382.0,147802.0,672914.0,614840.0,2.6228957,-0.7808244,3718.0674,1652.9941,7533.984,7099.1953,6659251.5,0.03504145,381145.94
Geo18,2021-04-12,211684.0,984861.0,604567.0,857656.0,-1.1229806,3.238364,2360.8215,11014.529,6768.7666,9902.849,8357284.0,0.03523468,381145.94
Geo18,2021-04-19,20932.0,926480.0,550140.0,169201.0,5.6102576,-0.8884177,233.44568,10361.605,6159.399,1953.6642,7522217.5,0.03451853,381145.94
Geo18,2021-04-26,726028.0,1158648.0,868815.0,1559450.0,1.8053389,3.6317248,8097.081,12958.135,9727.303,18006.05,9674346.0,0.03486671,381145.94
Geo18,2021-05-03,458748.0,181034.0,308393.0,946549.0,1.210949,-1.3973253,5116.221,2024.6555,3452.7856,10929.243,7614293.0,0.035169445,381145.94
Geo18,2021-05-10,569272.0,610067.0,460346.0,753491.0,-1.2571932,-1.553475,6348.848,6822.8926,5154.06,8700.116,5871591.0,0.03457157,381145.94
Geo18,2021-05-17,45104.0,383058.0,966820.0,797356.0,-2.4337206,4.7531652,503.0257,4284.06,10824.572,9206.6,9224684.0,0.034805745,381145.94
Geo18,2021-05-24,520693.0,990547.0,326756.0,773679.0,-3.1798432,4.2087865,5807.0674,11078.12,3658.379,8933.216,7956687.5,0.03518726,381145.94
Geo18,2021-05-31,759662.0,778651.0,802272.0,655874.0,-0.46713388,2.4778006,8472.187,8708.31,8982.283,7572.9907,8964276.0,0.035309464,381145.94
Geo18,2021-06-07,823889.0,683220.0,335478.0,547391.0,-1.1892004,1.2320722,9188.483,7641.024,3756.031,6320.4014,8162775.5,0.034651704,381145.94
Geo18,2021-06-14,713990.0,1089839.0,554786.0,778678.0,-4.354664,-2.601399,7962.826,12188.586,6211.416,8990.936,4449375.5,0.035010274,381145.94
Geo18,2021-06-21,1131762.0,130672.0,1208265.0,360329.0,-0.45756638,-0.78435504,12622.06,1461.4149,13527.804,4160.507,7515795.5,0.034910757,381145.94
Geo18,2021-06-28,661254.0,509136.0,316936.0,361230.0,0.10398282,-1.4867973,7374.684,5694.096,3548.4336,4170.9097,6687651.0,0.034996796,381145.94
Geo18,2021-07-05,312188.0,219282.0,931789.0,332700.0,0.4542591,-2.0522838,3481.6997,2452.415,10432.363,3841.4907,6133072.0,0.035137895,381145.94
Geo18,2021-07-12,536280.0,390695.0,427267.0,561994.0,-2.6096084,0.15200359,5980.9023,4369.4707,4783.706,6489.0137,5309708.5,0.03508351,381145.94
Geo18,2021-07-19,626243.0,1129914.0,275680.0,673504.0,0.96572524,0.16755135,6984.221,12636.778,3086.529,7776.5537,5638689.0,0.034881506,381145.94
Geo18,2021-07-26,360578.0,609458.0,407775.0,848968.0,-0.07400805,-7.733014,4021.3728,6816.0815,4565.472,9802.533,3079299.0,0.03544187,381145.94
Geo18,2021-08-02,886685.0,178470.0,473991.0,1123621.0,-2.5172343,3.7095165,9888.82,1995.9801,5306.8306,12973.789,8824461.0,0.03491147,381145.94
Geo18,2021-08-09,1013532.0,1136913.0,1070029.0,465503.0,5.5056844,-3.9288516,11303.49,12715.055,11980.106,5374.8887,5779203.0,0.03545286,381145.94
Geo18,2021-08-16,481101.0,341910.0,559949.0,145301.0,1.679857,-0.37484312,5365.5146,3823.8672,6269.221,1677.705,6683751.5,0.035429068,381145.94
Geo18,2021-08-23,949641.0,288952.0,449036.0,1067886.0,1.1972489,-3.18126,10590.941,3231.5933,5027.4326,12330.25,5382421.0,0.03454932,381145.94
Geo18,2021-08-30,744960.0,863304.0,0.0,590728.0,0.81992257,2.5258403,8308.222,9655.055,0.0,6820.788,8113243.5,0.035319496,381145.94
Geo18,2021-09-06,481976.0,523292.0,822319.0,612198.0,-1.2192893,2.184827,5375.273,5852.4146,9206.73,7068.6895,5981213.5,0.034569234,381145.94
Geo18,2021-09-13,0.0,764583.0,271541.0,729209.0,2.3854995,-1.0849288,0.0,8550.975,3040.1885,8419.746,6203435.0,0.035120133,381145.94
Geo18,2021-09-20,443006.0,626144.0,650422.0,944330.0,-1.3215817,-4.6874104,4940.657,7002.695,7282.162,10903.622,3413279.0,0.035463672,381145.94
Geo18,2021-09-27,450295.0,701512.0,518527.0,515658.0,2.465067,2.7879303,5021.948,7845.5986,5805.458,5953.999,10048157.0,0.034712505,381145.94
Geo18,2021-10-04,639010.0,0.0,584246.0,521898.0,7.4718122,0.42254263,7126.6064,0.0,6541.2515,6026.049,9810233.0,0.035180107,381145.94
Geo18,2021-10-11,854517.0,163398.0,403759.0,547557.0,4.9479947,2.3487184,9530.063,1827.4172,4520.509,6322.318,8808863.0,0.03489612,381145.94
Geo18,2021-10-18,1085941.0,760148.0,375852.0,666107.0,-0.29216748,-5.728462,12111.037,8501.374,4208.0605,7691.145,2226976.0,0.03494897,381145.94
Geo18,2021-10-25,459486.0,906477.0,296144.0,1038120.0,-5.319677,1.2191038,5124.4517,10137.895,3315.6453,11986.56,5476097.0,0.034796573,381145.94
Geo18,2021-11-01,762687.0,817592.0,0.0,821358.0,-1.0505841,0.43314868,8505.923,9143.819,0.0,9483.736,7030976.0,0.034804944,381145.94
Geo18,2021-11-08,298315.0,830233.0,204660.0,911306.0,-2.1874647,-2.4751048,3326.98,9285.194,2291.385,10522.313,3062184.8,0.0350195,381145.94
Geo18,2021-11-15,838971.0,781035.0,212169.0,606927.0,-5.056041,-1.5872233,9356.687,8734.972,2375.4563,7007.828,3080553.8,0.034771945,381145.94
Geo18,2021-11-22,557640.0,446216.0,470063.0,846304.0,-5.650657,-0.8456118,6219.121,4990.4087,5262.852,9771.773,4550018.5,0.034892216,381145.94
Geo18,2021-11-29,716665.0,116146.0,550204.0,1055560.0,5.217593,2.8808024,7992.659,1298.9584,6160.1157,12187.929,10341273.0,0.035040528,381145.94
Geo18,2021-12-06,504425.0,1061446.0,391718.0,737158.0,-2.3957696,5.6483474,5625.637,11871.044,4385.6973,8511.529,10116085.0,0.035031557,381145.94
Geo18,2021-12-13,0.0,960453.0,244924.0,688523.0,2.3145685,-1.3641376,0.0,10741.554,2742.183,7949.969,7429129.5,0.034714982,381145.94
Geo18,2021-12-20,565601.0,120971.0,597033.0,712899.0,2.2443428,1.6805116,6307.9067,1352.9204,6684.4155,8231.425,6617819.0,0.034777816,381145.94
Geo18,2021-12-27,782112.0,597584.0,859605.0,331412.0,2.661565,0.7415209,8722.562,6683.2847,9624.187,3826.6191,8889731.0,0.035058375,381145.94
Geo18,2022-01-03,816803.0,621286.0,348631.0,144541.0,-0.58966887,2.1504717,9109.456,6948.364,3903.2927,1668.9297,7202953.5,0.035098426,381145.94
Geo18,2022-01-10,700350.0,1084872.0,598599.0,605975.0,-0.84512925,-0.9986255,7810.705,12133.036,6701.9487,6996.836,6314506.5,0.035216507,381145.94
Geo18,2022-01-17,534983.0,526717.0,508844.0,503086.0,-5.914842,2.9653907,5966.4375,5890.719,5697.0464,5808.8374,6870583.0,0.03514465,381145.94
Geo18,2022-01-24,227814.0,681930.0,687342.0,662558.0,2.515356,-1.4294022,2540.7124,7626.5967,7695.5205,7650.1665,7410690.5,0.035115886,381145.94
Geo18,2022-01-31,691257.0,518560.0,492028.0,684513.0,3.616474,-0.80970824,7709.295,5799.4927,5508.774,7903.668,5926704.0,0.034933306,381145.94
Geo18,2022-02-07,1075650.0,978482.0,244400.0,665216.0,-0.7306053,-1.300667,11996.266,10943.1875,2736.3164,7680.857,6236248.0,0.03479002,381145.94
Geo18,2022-02-14,692760.0,389823.0,731265.0,499721.0,1.8598664,3.7236543,7726.057,4359.7188,8187.2847,5769.984,11236455.0,0.034671698,381145.94
Geo18,2022-02-21,414583.0,715033.0,366996.0,588908.0,0.89053226,0.76404417,4623.6675,7996.8154,4108.908,6799.7734,8015900.5,0.034551073,381145.94
Geo18,2022-02-28,274191.0,449480.0,958669.0,1024315.0,2.3349547,0.083970055,3057.9353,5026.913,10733.313,11827.161,8402556.0,0.034937203,381145.94
Geo18,2022-03-07,801862.0,560660.0,711358.0,515176.0,-1.179143,-0.5323608,8942.825,6270.3325,7964.405,5948.4336,6627502.5,0.035335276,381145.94
Geo18,2022-03-14,258079.0,1043787.0,701056.0,600579.0,1.6096246,6.052099,2878.245,11673.548,7849.063,6934.5317,10821626.0,0.034686383,381145.94
Geo18,2022-03-21,1048482.0,424314.0,356976.0,837190.0,2.5070798,0.05542966,11693.272,4745.4604,3996.7239,9666.539,8888673.0,0.034786016,381145.94
Geo18,2022-03-28,881933.0,822610.0,181362.0,675398.0,-0.24285269,-0.6307969,9835.823,9199.939,2030.5393,7798.423,6399794.0,0.03470655,381145.94
Geo18,2022-04-04,951084.0,250999.0,484129.0,380462.0,1.6038991,0.91841924,10607.034,2807.133,5420.336,4392.9707,7796964.5,0.03458549,381145.94
Geo18,2022-04-11,532390.0,801901.0,702634.0,454629.0,2.954926,-5.2379913,5937.5186,8968.333,7866.7305,5249.333,6226305.5,0.035096586,381145.94
Geo18,2022-04-18,305890.0,804477.0,552557.0,572585.0,-2.6073604,2.1470153,3411.461,8997.143,6186.46,6611.302,6713019.0,0.035350453,381145.94
Geo18,2022-04-25,357836.0,1036401.0,249141.0,521631.0,0.27916217,2.041632,3990.7925,11590.944,2789.397,6022.966,6883798.0,0.03545388,381145.94
Geo18,2022-05-02,973833.0,632485.0,633947.0,456331.0,-4.492546,2.075983,10860.744,7073.612,7097.707,5268.985,6892645.0,0.03479363,381145.94
Geo18,2022-05-09,516120.0,358141.0,482501.0,752065.0,-1.2758086,-4.2517614,5756.0664,4005.392,5402.109,8683.651,3630830.8,0.035130415,381145.94
Geo18,2022-05-16,658271.0,984834.0,270275.0,600203.0,-6.164526,0.6490474,7341.416,11014.227,3026.0144,6930.1904,4616862.0,0.034574647,381145.94
Geo18,2022-05-23,0.0,429435.0,575447.0,791032.0,2.9607635,-1.5900393,0.0,4802.733,6442.738,9133.58,6600520.5,0.034759052,381145.94
Geo18,2022-05-30,438373.0,689582.0,654425.0,1045124.0,2.8274903,1.6264976,4888.9873,7712.176,7326.98,12067.431,9195722.0,0.035268996,381145.94
Geo18,2022-06-06,72124.0,8842.0,427077.0,925801.0,2.9545178,-0.48669153,804.3682,98.88752,4781.5786,10689.679,7255336.0,0.03545438,381145.94
Geo18,2022-06-13,481345.0,738101.0,77245.0,821174.0,3.0480402,5.80342,5368.236,8254.805,864.8395,9481.612,9482217.0,0.034632318,381145.94
Geo18,2022-06-20,1159978.0,696576.0,619007.0,275873.0,2.7754328,-2.11294,12936.74,7790.3955,6930.438,3185.343,6368586.0,0.034838073,381145.94
Geo18,2022-06-27,698554.0,233222.0,906429.0,877270.0,2.2453377,3.4577312,7790.6753,2608.3179,10148.431,10129.319,9851213.0,0.035244733,381145.94
Geo18,2022-07-04,559348.0,992897.0,625375.0,548988.0,-0.9254668,-1.4614282,6238.17,11104.402,7001.7344,6338.841,7117560.0,0.035146624,381145.94
Geo18,2022-07-11,12286.0,241840.0,517316.0,800526.0,1.6409628,-1.5716347,137.02052,2704.7002,5791.8994,9243.202,7231180.5,0.0351371,381145.94
Geo18,2022-07-18,221042.0,305771.0,843148.0,745671.0,-0.57494164,-0.15527788,2465.1873,3419.6943,9439.934,8609.823,5565928.5,0.03471176,381145.94
Geo18,2022-07-25,508137.0,453095.0,178952.0,530098.0,-0.6563858,1.9722959,5667.0356,5067.3423,2003.5569,6120.729,7786921.5,0.034651484,381145.94
Geo18,2022-08-01,0.0,470601.0,709775.0,1207882.0,-0.92930907,1.4376844,0.0,5263.127,7946.6816,13946.701,8187826.0,0.03465284,381145.94
Geo18,2022-08-08,216992.0,783784.0,249574.0,714984.0,-2.7911973,0.4900986,2420.0193,8765.716,2794.2449,8255.499,5725663.5,0.034839656,381145.94
Geo18,2022-08-15,601969.0,241701.0,980752.0,159133.0,-1.9800181,-1.5296907,6713.504,2703.1455,10980.556,1837.4149,6172498.5,0.035075955,381145.94
Geo18,2022-08-22,845902.0,636179.0,728347.0,751200.0,-4.12265,1.7847576,9433.984,7114.925,8154.6147,8673.664,6357203.0,0.034875244,381145.94
Geo18,2022-08-29,719185.0,711224.0,523621.0,485713.0,-1.8788192,1.9973155,8020.7637,7954.2163,5862.4907,5608.2417,7914062.0,0.035296284,381145.94
Geo18,2022-09-05,214516.0,446606.0,809141.0,1114747.0,-1.1102366,-1.933706,2392.4055,4994.7705,9059.189,12871.326,5014785.5,0.0348092,381145.94
Geo18,2022-09-12,518718.0,436097.0,721825.0,587997.0,-0.99343574,1.3575522,5785.041,4877.2397,8081.594,6789.255,7306687.0,0.034638166,381145.94
Geo18,2022-09-19,780546.0,394393.0,483504.0,868499.0,3.3769834,8.043819,8705.097,4410.8286,5413.3384,10028.046,13001512.0,0.03515547,381145.94
Geo18,2022-09-26,436693.0,798077.0,486177.0,864898.0,3.9198582,-3.9330819,4870.251,8925.566,5443.2656,9986.468,7281750.0,0.03466707,381145.94
Geo18,2022-10-03,377346.0,266080.0,620760.0,1092192.0,-2.394536,-0.7263234,4208.379,2975.7964,6950.0645,12610.897,6451043.5,0.03519375,381145.94
Geo18,2022-10-10,666145.0,503596.0,374497.0,1174254.0,-0.13868606,-5.918841,7429.2314,5632.1377,4192.8896,13558.419,5212365.0,0.0350459,381145.94
Geo18,2022-10-17,374346.0,634193.0,653366.0,1323428.0,-1.2426672,-2.7152822,4174.9214,7092.714,7315.123,15280.843,7013951.0,0.034634933,381145.94
Geo18,2022-10-24,226583.0,566184.0,499437.0,533967.0,-0.55472386,0.74304396,2526.9836,6332.112,5591.725,6165.4023,5745778.0,0.035469674,381145.94
Geo18,2022-10-31,961260.0,419285.0,483394.0,565200.0,0.14333384,-6.4350595,10720.523,4689.217,5412.107,6526.0312,3951985.2,0.035007525,381145.94
Geo18,2022-11-07,510842.0,515494.0,890472.0,1066448.0,-2.1207156,1.0895543,5697.203,5765.203,9969.775,12313.646,7024809.0,0.034659345,381145.94
Geo18,2022-11-14,715449.0,676539.0,341441.0,947630.0,2.9112663,1.6831567,7979.0977,7566.3047,3822.793,10941.725,9573567.0,0.034678057,381145.94
Geo18,2022-11-21,58764.0,508940.0,214742.0,915534.0,0.7484733,-0.48655546,655.3699,5691.9043,2404.2637,10571.132,7338331.0,0.03540374,381145.94
Geo18,2022-11-28,133215.0,248209.0,431044.0,739067.0,2.2030606,-1.9853933,1485.6902,2775.93,4825.993,8533.571,7081581.0,0.035340633,381145.94
Geo18,2022-12-05,466634.0,678490.0,680806.0,757582.0,1.4519451,-2.7796705,5204.17,7588.1245,7622.343,8747.353,6495005.0,0.034709733,381145.94
Geo18,2022-12-12,542345.0,240764.0,449114.0,6558.0,4.654586,0.79238534,6048.5425,2692.6663,5028.306,75.72136,7982442.0,0.035328545,381145.94
Geo18,2022-12-19,271839.0,741960.0,745976.0,657535.0,5.413961,4.3086576,3031.7046,8297.963,8351.99,7592.169,12002596.0,0.034874313,381145.94
Geo18,2022-12-26,634147.0,576894.0,626175.0,1037564.0,0.052315257,-1.4127995,7072.371,6451.8906,7010.6914,11980.14,8096585.5,0.03530668,381145.94
Geo18,2023-01-02,483439.0,816200.0,612592.0,240984.0,-2.4916756,1.4744427,5391.5894,9128.251,6858.615,2782.5002,5864378.0,0.03492427,381145.94
Geo18,2023-01-09,405555.0,520347.0,850046.0,1386665.0,1.8069373,1.8210871,4522.982,5819.478,9517.164,16011.004,9656049.0,0.03462945,381145.94
Geo18,2023-01-16,712424.0,768511.0,937754.0,572882.0,-7.444401,-2.5744011,7945.3613,8594.905,10499.147,6614.731,4024545.8,0.03456156,381145.94
Geo18,2023-01-23,870498.0,179090.0,409057.0,641679.0,3.113071,-4.969953,9708.293,2002.9141,4579.8257,7409.0894,5324760.5,0.035169933,381145.94
Geo18,2023-01-30,658709.0,937738.0,337596.0,782171.0,-2.2185884,-0.6291656,7346.301,10487.513,3779.7441,9031.268,5289007.5,0.035249405,381145.94
Geo18,2023-02-06,723412.0,86530.0,330773.0,1095963.0,2.9164042,-4.7754726,8067.906,967.7378,3703.3535,12654.438,5044975.0,0.034677614,381145.94
Geo18,2023-02-13,824899.0,234313.0,399726.0,108557.0,-1.9619497,-4.7799177,9199.747,2620.5193,4475.355,1253.4437,3985902.5,0.03534252,381145.94
Geo18,2023-02-20,242572.0,578569.0,273457.0,1137919.0,1.1543313,1.6027948,2705.3022,6470.624,3061.6401,13138.88,6403566.0,0.034723986,381145.94
Geo18,2023-02-27,0.0,457114.0,476632.0,622456.0,0.6248893,-1.4912071,0.0,5112.2905,5336.3994,7187.133,5164131.0,0.035037607,381145.94
Geo18,2023-03-06,42266.0,745643.0,526736.0,940802.0,-1.9550931,2.2931976,471.3747,8339.153,5897.366,10862.886,7710300.0,0.034613244,381145.94
Geo18,2023-03-13,143047.0,643670.0,312166.0,584394.0,0.9863507,-0.5577899,1595.3423,7198.703,3495.0283,6747.6533,6111801.5,0.035058264,381145.94
Geo18,2023-03-20,958923.0,828253.0,669946.0,1111330.0,1.0998815,-8.419274,10694.46,9263.05,7500.754,12831.872,3263920.5,0.034799363,381145.94
Geo18,2023-03-27,651042.0,378611.0,355289.0,601456.0,0.65091115,0.98843783,7260.794,4234.325,3977.836,6944.6577,7853232.0,0.03499896,381145.94
Geo18,2023-04-03,316702.0,469621.0,998477.0,393332.0,-1.279702,3.9166296,3532.0425,5252.1665,11179.006,4541.5728,9164799.0,0.0347999,381145.94
Geo18,2023-04-10,406632.0,643039.0,381194.0,877543.0,2.2656248,0.8557999,4534.9937,7191.646,4267.8696,10132.472,8190034.5,0.034548685,381145.94
Geo18,2023-04-17,744631.0,325805.0,235754.0,368386.0,0.06109622,1.2468426,8304.552,3643.7515,2639.5154,4253.536,8909531.0,0.034766532,381145.94
Geo18,2023-04-24,652425.0,314165.0,477004.0,897556.0,4.3322773,2.9302979,7276.218,3513.5715,5340.564,10363.55,11102110.0,0.03473743,381145.94
Geo18,2023-05-01,565105.0,403998.0,586832.0,490645.0,-0.18980435,0.861228,6302.3755,4518.2495,6570.2046,5665.1885,5094424.5,0.035423536,381145.94
Geo18,2023-05-08,301850.0,660590.0,733700.0,503508.0,2.2444625,-2.101318,3366.4045,7387.9336,8214.547,5813.71,5329806.5,0.034721516,381145.94
Geo18,2023-05-15,545812.0,609538.0,359764.0,725537.0,1.7251563,3.4652796,6087.2085,6816.976,4027.9385,8377.348,9298947.0,0.034605924,381145.94
Geo18,2023-05-22,433051.0,575400.0,350081.0,801762.0,-1.1940299,4.6181064,4829.6333,6435.182,3919.5269,9257.474,7523822.0,0.034769878,381145.94
Geo18,2023-05-29,370445.0,725443.0,256001.0,1205719.0,-3.1678123,-5.322637,4131.415,8113.2393,2866.202,13921.727,2665223.0,0.03528716,381145.94
Geo18,2023-06-05,853209.0,504417.0,534280.0,847766.0,1.4549669,-1.7035613,9515.477,5641.32,5981.8296,9788.654,6095842.0,0.03454333,381145.94
Geo18,2023-06-12,761866.0,962084.0,832330.0,830254.0,-1.2739927,4.4819517,8496.767,10759.795,9318.814,9586.453,10279233.0,0.035228487,381145.94
Geo18,2023-06-19,163990.0,440994.0,759496.0,1245868.0,0.62334186,-4.83883,1828.9106,4932.007,8503.36,14385.304,4220699.5,0.034927297,381145.94
Geo18,2023-06-26,920829.0,781128.0,339370.0,951180.0,1.8580803,3.2641833,10269.613,8736.012,3799.606,10982.715,10043361.0,0.034701932,381145.94
Geo18,2023-07-03,651490.0,536697.0,814220.0,1017727.0,1.9480739,-0.27955317,7265.7905,6002.334,9116.054,11751.094,8142855.0,0.03536927,381145.94
Geo18,2023-07-10,385588.0,581359.0,507775.0,663179.0,-2.3484745,5.0153866,4300.299,6501.8267,5685.078,7657.337,9822654.0,0.03451194,381145.94
Geo18,2023-07-17,597854.0,664370.0,849940.0,399090.0,0.3352426,3.4281228,6667.611,7430.2085,9515.977,4608.057,9367086.0,0.035364415,381145.94
Geo18,2023-07-24,521544.0,456556.0,828497.0,916655.0,-1.8355004,5.2405815,5816.558,5106.05,9275.899,10584.075,8716260.0,0.035374876,381145.94
Geo18,2023-07-31,40870.0,358606.0,844960.0,623883.0,-1.9716263,3.5640554,455.8057,4010.5925,9460.221,7203.6094,8259401.0,0.03511113,381145.94
Geo18,2023-08-07,635504.0,320913.0,426052.0,465437.0,1.4730201,2.3399808,7087.5054,3589.04,4770.1025,5374.127,8687692.0,0.0351364,381145.94
Geo18,2023-08-14,321620.0,148377.0,350414.0,669965.0,-1.4860601,0.19822294,3586.8909,1659.4248,3923.2551,7735.691,6248810.0,0.03527277,381145.94
Geo18,2023-08-21,884808.0,769678.0,287553.0,614338.0,-2.0231688,-2.1052978,9867.887,8607.956,3219.46,7093.399,4875938.5,0.03542943,381145.94
Geo18,2023-08-28,369037.0,683411.0,541142.0,432392.0,1.4720373,4.7425685,4115.7124,7643.16,6058.6567,4992.5757,9338467.0,0.03516027,381145.94
Geo18,2023-09-04,337343.0,900120.0,628786.0,557260.0,-1.0270718,-2.7854097,3762.2427,10066.799,7039.9243,6434.3525,6126322.0,0.035454087,381145.94
Geo18,2023-09-11,538311.0,551586.0,682329.0,487027.0,-2.002904,0.23589814,6003.553,6168.85,7639.3945,5623.4136,6285434.5,0.035426795,381145.94
Geo18,2023-09-18,33682.0,307944.0,558067.0,0.0,-0.17321882,-0.16673487,375.641,3443.9968,6248.15,0.0,5977203.0,0.0349163,381145.94
Geo18,2023-09-25,808630.0,431170.0,189254.0,1005492.0,-0.6170649,-1.3297393,9018.306,4822.1367,2118.8987,11609.823,7112764.5,0.034838133,381145.94
Geo18,2023-10-02,755286.0,38166.0,805867.0,1046308.0,1.0829725,1.33498,8423.383,426.84247,9022.533,12081.102,7309502.5,0.03519533,381145.94
Geo18,2023-10-09,858728.0,874792.0,875763.0,977608.0,1.1434413,3.160294,9577.027,9783.535,9805.093,11287.863,9296671.0,0.035392303,381145.94
Geo18,2023-10-16,209713.0,887774.0,684522.0,807171.0,0.4078947,0.24469075,2338.8398,9928.724,7663.9478,9319.928,6596381.0,0.035200622,381145.94
Geo18,2023-10-23,1003956.0,295283.0,569394.0,466344.0,-1.0181892,4.2407246,11196.693,3302.3982,6374.968,5384.599,9115239.0,0.0354509,381145.94
Geo18,2023-10-30,519235.0,909020.0,842717.0,838652.0,5.354991,5.4099984,5790.8066,10166.335,9435.107,9683.42,12117794.0,0.034831293,381145.94
Geo18,2023-11-06,669827.0,524954.0,911162.0,984736.0,-1.4285707,1.1420169,7470.295,5871.002,10201.422,11370.166,7498636.0,0.035498254,381145.94
Geo18,2023-11-13,372240.0,1101755.0,280093.0,716511.0,-4.022276,-3.922453,4151.434,12321.853,3135.9373,8273.13,2662495.5,0.034552883,381145.94
Geo18,2023-11-20,886448.0,663090.0,353692.0,972030.0,1.3169947,4.734291,9886.177,7415.893,3959.9558,11223.457,10394766.0,0.03470174,381145.94
Geo18,2023-11-27,208698.0,1159756.0,1090200.0,485459.0,-0.42318672,-4.3701305,2327.5198,12970.527,12205.941,5605.309,5753731.0,0.035276514,381145.94
Geo18,2023-12-04,703228.0,660865.0,392948.0,510233.0,0.16780403,-2.0884373,7842.8022,7391.0093,4399.4683,5891.36,4733866.0,0.034559652,381145.94
Geo18,2023-12-11,245583.0,427776.0,707145.0,883226.0,-3.0250876,0.9259256,2738.8826,4784.1787,7917.236,10198.09,7503598.5,0.035450332,381145.94
Geo18,2023-12-18,598161.0,379117.0,594911.0,796009.0,-2.3106577,3.393769,6671.0347,4239.9844,6660.6577,9191.047,7692157.5,0.035150763,381145.94
Geo18,2023-12-25,328841.0,646069.0,721533.0,1162266.0,-2.9090464,-0.09135688,3667.4236,7225.533,8078.3247,13420.0,5777455.5,0.035074916,381145.94
Geo18,2024-01-01,361347.0,385449.0,410626.0,492202.0,0.09185044,0.61253077,4029.9492,4310.8003,4597.392,5683.1665,6618332.5,0.035394695,381145.94
Geo18,2024-01-08,399745.0,994304.0,463535.0,940853.0,-0.52380824,-0.85383815,4458.1855,11120.138,5189.7646,10863.475,6071322.5,0.035486232,381145.94
Geo18,2024-01-15,614572.0,776601.0,800834.0,1160042.0,-6.037552,4.4490232,6854.0596,8685.382,8966.184,13394.321,7733868.0,0.03510103,381145.94
